activity_pointA,activity_pointB,bonus_qty,contentsVersion,group_seq,imageTag,item_id,mix_level,moneyTypeA,moneyTypeB,money_stuff_seqA,money_stuff_seqB,priceA,priceB,qty,related_stuff_seq,slotPriority,special_type,stuffStatus,stuffType,stuff_name,tag,_key
0,0,0,0,1306500,tr_ga067,,0,1,2,,,11321,11321,1,,0,0,1,T,Mining Dynamite,8,1306508
0,0,0,0,1306500,tr_ga067,,0,1,2,,,12998,12998,1,,0,0,1,T,Mining Dynamite,9,1306509
0,0,0,0,1306500,tr_ga067,,0,1,2,,,14831,14831,1,,0,0,1,T,Mining Dynamite,10,1306510
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,0,13065100
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,17037,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,1,13065101
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,17667,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,2,13065102
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,18465,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,3,13065103
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,19431,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,4,13065104
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,20565,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,5,13065105
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,21867,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,6,13065106
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,23337,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,7,13065107
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,24858,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,8,13065108
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,26535,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,9,13065109
0,0,0,0,13065100,tr_ga067_m,,1,1,2,,,28368,9999,1,,0,1,0,T,Blessed Gold Mining Dynamite,10,13065110
0,0,0,0,1306600,tr_ga066,,0,1,2,,,0,0,1,,0,0,1,T,Ancient Magic Flower Pot,0,1306600
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,0,9999,1,,0,0,1,T,Golden Magic Flower Pot,0,13066000
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,13353,9999,1,,0,0,1,T,Golden Magic Flower Pot,1,13066001
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,13983,9999,1,,0,0,1,T,Golden Magic Flower Pot,2,13066002
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,14781,9999,1,,0,0,1,T,Golden Magic Flower Pot,3,13066003
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,15747,9999,1,,0,0,1,T,Golden Magic Flower Pot,4,13066004
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,16881,9999,1,,0,0,1,T,Golden Magic Flower Pot,5,13066005
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,18183,9999,1,,0,0,1,T,Golden Magic Flower Pot,6,13066006
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,19653,9999,1,,0,0,1,T,Golden Magic Flower Pot,7,13066007
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,21174,9999,1,,0,0,1,T,Golden Magic Flower Pot,8,13066008
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,22851,9999,1,,0,0,1,T,Golden Magic Flower Pot,9,13066009
0,105,0,0,1306600,tr_ga066,,0,1,2,,,3500,35,1,,0,0,1,T,Ancient Magic Flower Pot,1,1306601
0,0,0,0,13066000,tr_ga066_m,,1,1,2,,,24684,9999,1,,0,0,1,T,Golden Magic Flower Pot,10,13066010
0,0,0,0,1306600,tr_ga066,,0,1,2,,,4130,4130,1,,0,0,1,T,Ancient Magic Flower Pot,2,1306602
0,0,0,0,1306600,tr_ga066,,0,1,2,,,4928,4928,1,,0,0,1,T,Ancient Magic Flower Pot,3,1306603
0,0,0,0,1306600,tr_ga066,,0,1,2,,,5894,5894,1,,0,0,1,T,Ancient Magic Flower Pot,4,1306604
0,0,0,0,1306600,tr_ga066,,0,1,2,,,7028,7028,1,,0,0,1,T,Ancient Magic Flower Pot,5,1306605
0,0,0,0,1306600,tr_ga066,,0,1,2,,,8330,8330,1,,0,0,1,T,Ancient Magic Flower Pot,6,1306606
0,0,0,0,1306600,tr_ga066,,0,1,2,,,9800,9800,1,,0,0,1,T,Ancient Magic Flower Pot,7,1306607
0,0,0,0,1306600,tr_ga066,,0,1,2,,,11321,11321,1,,0,0,1,T,Ancient Magic Flower Pot,8,1306608
0,0,0,0,1306600,tr_ga066,,0,1,2,,,12998,12998,1,,0,0,1,T,Ancient Magic Flower Pot,9,1306609
0,0,0,0,1306600,tr_ga066,,0,1,2,,,14831,14831,1,,0,0,1,T,Ancient Magic Flower Pot,10,1306610
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,0,13066100
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,17037,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,1,13066101
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,17667,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,2,13066102
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,18465,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,3,13066103
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,19431,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,4,13066104
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,20565,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,5,13066105
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,21867,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,6,13066106
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,23337,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,7,13066107
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,24858,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,8,13066108
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,26535,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,9,13066109
0,0,0,0,13066100,tr_ga066_m,,1,1,2,,,28368,9999,1,,0,1,0,T,Blessed Golden Magic Flower Pot,10,13066110
0,0,0,0,1306700,tr_ga065,,0,1,2,,,0,0,1,,0,0,1,T,Evil Spirit Matchbox,0,1306700
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,0,9999,1,,0,0,1,T,Evil Spirit Torch,0,13067000
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,13353,9999,1,,0,0,1,T,Evil Spirit Torch,1,13067001
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,13983,9999,1,,0,0,1,T,Evil Spirit Torch,2,13067002
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,14781,9999,1,,0,0,1,T,Evil Spirit Torch,3,13067003
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,15747,9999,1,,0,0,1,T,Evil Spirit Torch,4,13067004
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,16881,9999,1,,0,0,1,T,Evil Spirit Torch,5,13067005
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,18183,9999,1,,0,0,1,T,Evil Spirit Torch,6,13067006
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,19653,9999,1,,0,0,1,T,Evil Spirit Torch,7,13067007
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,21174,9999,1,,0,0,1,T,Evil Spirit Torch,8,13067008
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,22851,9999,1,,0,0,1,T,Evil Spirit Torch,9,13067009
0,105,0,0,1306700,tr_ga065,,0,1,2,,,3500,35,1,,0,0,1,T,Evil Spirit Matchbox,1,1306701
0,0,0,0,13067000,tr_ga065_m,,1,1,2,,,24684,9999,1,,0,0,1,T,Evil Spirit Torch,10,13067010
0,0,0,0,1306700,tr_ga065,,0,1,2,,,4130,4130,1,,0,0,1,T,Evil Spirit Matchbox,2,1306702
0,0,0,0,1306700,tr_ga065,,0,1,2,,,4928,4928,1,,0,0,1,T,Evil Spirit Matchbox,3,1306703
0,0,0,0,1306700,tr_ga065,,0,1,2,,,5894,5894,1,,0,0,1,T,Evil Spirit Matchbox,4,1306704
0,0,0,0,1306700,tr_ga065,,0,1,2,,,7028,7028,1,,0,0,1,T,Evil Spirit Matchbox,5,1306705
0,0,0,0,1306700,tr_ga065,,0,1,2,,,8330,8330,1,,0,0,1,T,Evil Spirit Matchbox,6,1306706
0,0,0,0,1306700,tr_ga065,,0,1,2,,,9800,9800,1,,0,0,1,T,Evil Spirit Matchbox,7,1306707
0,0,0,0,1306700,tr_ga065,,0,1,2,,,11321,11321,1,,0,0,1,T,Evil Spirit Matchbox,8,1306708
0,0,0,0,1306700,tr_ga065,,0,1,2,,,12998,12998,1,,0,0,1,T,Evil Spirit Matchbox,9,1306709
0,0,0,0,1306700,tr_ga065,,0,1,2,,,14831,14831,1,,0,0,1,T,Evil Spirit Matchbox,10,1306710
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,0,9999,1,,0,1,0,T,Evil Spirit Torch,0,13067100
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,17037,9999,1,,0,1,0,T,Evil Spirit Torch,1,13067101
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,17667,9999,1,,0,1,0,T,Evil Spirit Torch,2,13067102
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,18465,9999,1,,0,1,0,T,Evil Spirit Torch,3,13067103
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,19431,9999,1,,0,1,0,T,Evil Spirit Torch,4,13067104
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,20565,9999,1,,0,1,0,T,Evil Spirit Torch,5,13067105
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,21867,9999,1,,0,1,0,T,Evil Spirit Torch,6,13067106
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,23337,9999,1,,0,1,0,T,Evil Spirit Torch,7,13067107
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,24858,9999,1,,0,1,0,T,Evil Spirit Torch,8,13067108
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,26535,9999,1,,0,1,0,T,Evil Spirit Torch,9,13067109
0,0,0,0,13067100,tr_ga065_m,,1,1,2,,,28368,9999,1,,0,1,0,T,Evil Spirit Torch,10,13067110
0,0,0,0,1306800,tr_ga064,,0,1,2,,,0,0,1,,0,0,1,T,Powdered Snow Cake,0,1306800
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,0,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,0,13068000
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,13353,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,1,13068001
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,13983,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,2,13068002
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,14781,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,3,13068003
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,15747,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,4,13068004
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,16881,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,5,13068005
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,18183,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,6,13068006
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,19653,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,7,13068007
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,21174,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,8,13068008
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,22851,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,9,13068009
0,105,0,0,1306800,tr_ga064,,0,1,2,,,3500,35,1,,0,0,1,T,Powdered Snow Cake,1,1306801
0,0,0,0,13068000,tr_ga064_m,,1,1,2,,,24684,9999,1,,0,0,1,T,Pearl Sugar Snow Cake,10,13068010
0,0,0,0,1306800,tr_ga064,,0,1,2,,,4130,4130,1,,0,0,1,T,Powdered Snow Cake,2,1306802
0,0,0,0,1306800,tr_ga064,,0,1,2,,,4928,4928,1,,0,0,1,T,Powdered Snow Cake,3,1306803
0,0,0,0,1306800,tr_ga064,,0,1,2,,,5894,5894,1,,0,0,1,T,Powdered Snow Cake,4,1306804
0,0,0,0,1306800,tr_ga064,,0,1,2,,,7028,7028,1,,0,0,1,T,Powdered Snow Cake,5,1306805
0,0,0,0,1306800,tr_ga064,,0,1,2,,,8330,8330,1,,0,0,1,T,Powdered Snow Cake,6,1306806
0,0,0,0,1306800,tr_ga064,,0,1,2,,,9800,9800,1,,0,0,1,T,Powdered Snow Cake,7,1306807
0,0,0,0,1306800,tr_ga064,,0,1,2,,,11321,11321,1,,0,0,1,T,Powdered Snow Cake,8,1306808
0,0,0,0,1306800,tr_ga064,,0,1,2,,,12998,12998,1,,0,0,1,T,Powdered Snow Cake,9,1306809
0,0,0,0,1306800,tr_ga064,,0,1,2,,,14831,14831,1,,0,0,1,T,Powdered Snow Cake,10,1306810
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,0,13068100
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,17037,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,1,13068101
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,17667,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,2,13068102
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,18465,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,3,13068103
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,19431,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,4,13068104
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,20565,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,5,13068105
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,21867,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,6,13068106
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,23337,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,7,13068107
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,24858,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,8,13068108
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,26535,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,9,13068109
0,0,0,0,13068100,tr_ga064_m,,1,1,2,,,28368,9999,1,,0,1,0,T,Blessed Pearl Sugar Snow Cake,10,13068110
0,0,0,0,1306900,tr_ga068,,0,1,2,,,0,0,1,,0,0,1,T,Bouncy Rainbow Rice Cake,0,1306900
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,0,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,0,13069000
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,13353,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,1,13069001
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,13983,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,2,13069002
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,14781,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,3,13069003
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,15747,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,4,13069004
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,16881,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,5,13069005
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,18183,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,6,13069006
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,19653,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,7,13069007
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,21174,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,8,13069008
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,22851,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,9,13069009
0,105,0,0,1306900,tr_ga068,,0,1,2,,,3500,35,1,,0,0,1,T,Bouncy Rainbow Rice Cake,1,1306901
0,0,0,0,13069000,tr_ga068_m,,1,1,2,,,24684,9999,1,,0,0,1,T,Strengthening Rainbow Rice Cake,10,13069010
0,0,0,0,1306900,tr_ga068,,0,1,2,,,4130,4130,1,,0,0,1,T,Bouncy Rainbow Rice Cake,2,1306902
0,0,0,0,1306900,tr_ga068,,0,1,2,,,4928,4928,1,,0,0,1,T,Bouncy Rainbow Rice Cake,3,1306903
0,0,0,0,1306900,tr_ga068,,0,1,2,,,5894,5894,1,,0,0,1,T,Bouncy Rainbow Rice Cake,4,1306904
0,0,0,0,1306900,tr_ga068,,0,1,2,,,7028,7028,1,,0,0,1,T,Bouncy Rainbow Rice Cake,5,1306905
0,0,0,0,1306900,tr_ga068,,0,1,2,,,8330,8330,1,,0,0,1,T,Bouncy Rainbow Rice Cake,6,1306906
0,0,0,0,1306900,tr_ga068,,0,1,2,,,9800,9800,1,,0,0,1,T,Bouncy Rainbow Rice Cake,7,1306907
0,0,0,0,1306900,tr_ga068,,0,1,2,,,11321,11321,1,,0,0,1,T,Bouncy Rainbow Rice Cake,8,1306908
0,0,0,0,1306900,tr_ga068,,0,1,2,,,12998,12998,1,,0,0,1,T,Bouncy Rainbow Rice Cake,9,1306909
0,0,0,0,1306900,tr_ga068,,0,1,2,,,14831,14831,1,,0,0,1,T,Bouncy Rainbow Rice Cake,10,1306910
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,0,13069100
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,17037,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,1,13069101
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,17667,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,2,13069102
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,18465,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,3,13069103
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,19431,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,4,13069104
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,20565,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,5,13069105
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,21867,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,6,13069106
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,23337,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,7,13069107
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,24858,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,8,13069108
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,26535,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,9,13069109
0,0,0,0,13069100,tr_ga068_m,,1,1,2,,,28368,9999,1,,0,1,0,T,Blessed Strengthening Rainbow Rice Cake,10,13069110
0,0,0,0,1307000,tr_ga069,,0,1,2,,,0,0,1,,0,0,1,T,Ultimate Racing Firecracker Set,0,1307000
0,105,0,0,1307000,tr_ga069,,0,1,2,,,3500,35,1,,0,0,1,T,Ultimate Racing Firecracker Set,1,1307001
0,0,0,0,1307000,tr_ga069,,0,1,2,,,4130,4130,1,,0,0,1,T,Ultimate Racing Firecracker Set,2,1307002
0,0,0,0,1307000,tr_ga069,,0,1,2,,,4928,4928,1,,0,0,1,T,Ultimate Racing Firecracker Set,3,1307003
0,0,0,0,1307000,tr_ga069,,0,1,2,,,5894,5894,1,,0,0,1,T,Ultimate Racing Firecracker Set,4,1307004
0,0,0,0,1307000,tr_ga069,,0,1,2,,,7028,7028,1,,0,0,1,T,Ultimate Racing Firecracker Set,5,1307005
0,0,0,0,1307000,tr_ga069,,0,1,2,,,8330,8330,1,,0,0,1,T,Ultimate Racing Firecracker Set,6,1307006
0,0,0,0,1307000,tr_ga069,,0,1,2,,,9800,9800,1,,0,0,1,T,Ultimate Racing Firecracker Set,7,1307007
0,0,0,0,1307000,tr_ga069,,0,1,2,,,11321,11321,1,,0,0,1,T,Ultimate Racing Firecracker Set,8,1307008
0,0,0,0,1307000,tr_ga069,,0,1,2,,,12998,12998,1,,0,0,1,T,Ultimate Racing Firecracker Set,9,1307009
0,0,0,0,1307000,tr_ga069,,0,1,2,,,14831,14831,1,,0,0,1,T,Ultimate Racing Firecracker Set,10,1307010
0,0,0,0,1307100,tr_ga070,,0,1,2,,,0,0,1,,0,0,1,T,Pretty Flower Shoe,0,1307100
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,0,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,0,13071000
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,13353,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,1,13071001
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,13983,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,2,13071002
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,14781,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,3,13071003
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,15747,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,4,13071004
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,16881,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,5,13071005
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,18183,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,6,13071006
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,19653,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,7,13071007
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,21174,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,8,13071008
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,22851,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,9,13071009
0,105,0,0,1307100,tr_ga070,,0,1,2,,,3500,35,1,,0,0,1,T,Pretty Flower Shoe,1,1307101
0,0,0,0,13071000,tr_ga070_m,,1,1,2,,,24684,9999,1,,0,0,1,T,Perfect Sprint Flower Sneakers,10,13071010
0,0,0,0,1307100,tr_ga070,,0,1,2,,,4130,4130,1,,0,0,1,T,Pretty Flower Shoe,2,1307102
0,0,0,0,1307100,tr_ga070,,0,1,2,,,4928,4928,1,,0,0,1,T,Pretty Flower Shoe,3,1307103
0,0,0,0,1307100,tr_ga070,,0,1,2,,,5894,5894,1,,0,0,1,T,Pretty Flower Shoe,4,1307104
0,0,0,0,1307100,tr_ga070,,0,1,2,,,7028,7028,1,,0,0,1,T,Pretty Flower Shoe,5,1307105
0,0,0,0,1307100,tr_ga070,,0,1,2,,,8330,8330,1,,0,0,1,T,Pretty Flower Shoe,6,1307106
0,0,0,0,1307100,tr_ga070,,0,1,2,,,9800,9800,1,,0,0,1,T,Pretty Flower Shoe,7,1307107
0,0,0,0,1307100,tr_ga070,,0,1,2,,,11321,11321,1,,0,0,1,T,Pretty Flower Shoe,8,1307108
0,0,0,0,1307100,tr_ga070,,0,1,2,,,12998,12998,1,,0,0,1,T,Pretty Flower Shoe,9,1307109
0,0,0,0,1307100,tr_ga070,,0,1,2,,,14831,14831,1,,0,0,1,T,Pretty Flower Shoe,10,1307110
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,0,13071100
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,17037,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,1,13071101
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,17667,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,2,13071102
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,18465,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,3,13071103
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,19431,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,4,13071104
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,20565,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,5,13071105
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,21867,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,6,13071106
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,23337,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,7,13071107
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,24858,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,8,13071108
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,26535,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,9,13071109
0,0,0,0,13071100,tr_ga070_m,,1,1,2,,,28368,9999,1,,0,1,0,T,Blessed Perfect Sprint Flower Sneakers,10,13071110
0,0,0,0,1307200,tr_ga071,,0,1,2,,,0,0,1,,0,0,1,T,Honey-dipped Garaeddeok,0,1307200
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,0,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,0,13072000
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,13353,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,1,13072001
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,13983,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,2,13072002
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,14781,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,3,13072003
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,15747,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,4,13072004
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,16881,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,5,13072005
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,18183,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,6,13072006
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,19653,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,7,13072007
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,21174,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,8,13072008
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,22851,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,9,13072009
0,105,0,0,1307200,tr_ga071,,0,1,2,,,3500,35,1,,0,0,1,T,Honey-dipped Garaeddeok,1,1307201
0,0,0,0,13072000,tr_ga071_m,,1,1,2,,,24684,9999,1,,0,0,1,T,Honey Garaeddeok Skewer,10,13072010
0,0,0,0,1307200,tr_ga071,,0,1,2,,,4130,4130,1,,0,0,1,T,Honey-dipped Garaeddeok,2,1307202
0,0,0,0,1307200,tr_ga071,,0,1,2,,,4928,4928,1,,0,0,1,T,Honey-dipped Garaeddeok,3,1307203
