end_dt,event,group_seq,method,prob,qty,ratio,reward,reward_condition,reward_stuff_seq,reward_stuff_seq_set,start_dt,tag,_key
NULL,DAILY,1503400,PROB,6100,1,0,E,,0,,NULL,5,1503405
NULL,DAILY,1503400,PROB,6200,1,0,E,,0,,NULL,6,1503406
NULL,DAILY,1503400,PROB,6300,1,0,E,,0,,NULL,7,1503407
NULL,DAILY,1503400,PROB,6400,1,0,E,,0,,NULL,8,1503408
NULL,DAILY,1503400,PROB,6500,1,0,E,,0,,NULL,9,1503409
NULL,DAILY,1503400,PROB,6700,1,0,E,,0,,NULL,10,1503410
NULL,DAILY,1503500,PROB,0,0,0,E,,0,,NULL,0,1503500
NULL,DAILY,1503500,PROB,5800,1,0,E,,0,,NULL,1,1503501
NULL,DAILY,1503500,PROB,5900,1,0,E,,0,,NULL,2,1503502
NULL,DAILY,1503500,PROB,6000,1,0,E,,0,,NULL,3,1503503
NULL,DAILY,1503500,PROB,6100,1,0,E,,0,,NULL,4,1503504
NULL,DAILY,1503500,PROB,6200,1,0,E,,0,,NULL,5,1503505
NULL,DAILY,1503500,PROB,6300,1,0,E,,0,,NULL,6,1503506
NULL,DAILY,1503500,PROB,6400,1,0,E,,0,,NULL,7,1503507
NULL,DAILY,1503500,PROB,6500,1,0,E,,0,,NULL,8,1503508
NULL,DAILY,1503500,PROB,6600,1,0,E,,0,,NULL,9,1503509
NULL,DAILY,1503500,PROB,6800,1,0,E,,0,,NULL,10,1503510
NULL,DAILY,1503600,PROB,0,0,0,E,,0,,NULL,0,1503600
NULL,DAILY,1503600,PROB,6000,1,0,E,,0,,NULL,1,1503601
NULL,DAILY,1503600,PROB,6100,1,0,E,,0,,NULL,2,1503602
NULL,DAILY,1503600,PROB,6200,1,0,E,,0,,NULL,3,1503603
NULL,DAILY,1503600,PROB,6300,1,0,E,,0,,NULL,4,1503604
NULL,DAILY,1503600,PROB,6400,1,0,E,,0,,NULL,5,1503605
NULL,DAILY,1503600,PROB,6500,1,0,E,,0,,NULL,6,1503606
NULL,DAILY,1503600,PROB,6600,1,0,E,,0,,NULL,7,1503607
NULL,DAILY,1503600,PROB,6700,1,0,E,,0,,NULL,8,1503608
NULL,DAILY,1503600,PROB,6800,1,0,E,,0,,NULL,9,1503609
NULL,DAILY,1503600,PROB,7000,1,0,E,,0,,NULL,10,1503610
NULL,DAILY,1503700,PROB,0,0,0,E,,0,,NULL,0,1503700
NULL,DAILY,1503700,PROB,200,8,0,E,,0,,NULL,1,1503701
NULL,DAILY,1503700,PROB,400,8,0,E,,0,,NULL,2,1503702
NULL,DAILY,1503700,PROB,500,8,0,E,,0,,NULL,3,1503703
NULL,DAILY,1503700,PROB,700,8,0,E,,0,,NULL,4,1503704
NULL,DAILY,1503700,PROB,800,8,0,E,,0,,NULL,5,1503705
NULL,DAILY,1503700,PROB,1000,8,0,E,,0,,NULL,6,1503706
NULL,DAILY,1503700,PROB,1100,8,0,E,,0,,NULL,7,1503707
NULL,DAILY,1503700,PROB,1300,8,0,E,,0,,NULL,8,1503708
NULL,DAILY,1503700,PROB,1400,8,0,E,,0,,NULL,9,1503709
NULL,DAILY,1503700,PROB,1600,8,0,E,,0,,NULL,10,1503710
NULL,DAILY,1504100,PROB,0,0,0,A,,0,,NULL,0,1504100
NULL,DAILY,1504100,PROB,3000,190,0,A,,0,,NULL,1,1504101
NULL,DAILY,1504100,PROB,3200,190,0,A,,0,,NULL,2,1504102
NULL,DAILY,1504100,PROB,3400,190,0,A,,0,,NULL,3,1504103
NULL,DAILY,1504100,PROB,3600,190,0,A,,0,,NULL,4,1504104
NULL,DAILY,1504100,PROB,3800,190,0,A,,0,,NULL,5,1504105
NULL,DAILY,1504100,PROB,4000,190,0,A,,0,,NULL,6,1504106
NULL,DAILY,1504100,PROB,4200,190,0,A,,0,,NULL,7,1504107
NULL,DAILY,1504100,PROB,4400,190,0,A,,0,,NULL,8,1504108
NULL,DAILY,1504100,PROB,4700,190,0,A,,0,,NULL,9,1504109
NULL,DAILY,1504100,PROB,5000,190,0,A,,0,,NULL,10,1504110
NULL,DAILY,1504200,PROB,0,0,0,A,,0,,NULL,0,1504200
NULL,DAILY,1504200,PROB,3000,190,0,A,,0,,NULL,1,1504201
NULL,DAILY,1504200,PROB,3200,190,0,A,,0,,NULL,2,1504202
NULL,DAILY,1504200,PROB,3400,190,0,A,,0,,NULL,3,1504203
NULL,DAILY,1504200,PROB,3600,190,0,A,,0,,NULL,4,1504204
NULL,DAILY,1504200,PROB,3800,190,0,A,,0,,NULL,5,1504205
NULL,DAILY,1504200,PROB,4000,190,0,A,,0,,NULL,6,1504206
NULL,DAILY,1504200,PROB,4200,190,0,A,,0,,NULL,7,1504207
NULL,DAILY,1504200,PROB,4400,190,0,A,,0,,NULL,8,1504208
NULL,DAILY,1504200,PROB,4700,190,0,A,,0,,NULL,9,1504209
NULL,DAILY,1504200,PROB,5000,190,0,A,,0,,NULL,10,1504210
NULL,DAILY,1504300,PROB,0,0,0,E,,0,,NULL,0,1504300
NULL,DAILY,1504300,PROB,4000,1,0,E,,0,,NULL,1,1504301
NULL,DAILY,1504300,PROB,4100,1,0,E,,0,,NULL,2,1504302
NULL,DAILY,1504300,PROB,4200,1,0,E,,0,,NULL,3,1504303
NULL,DAILY,1504300,PROB,4300,1,0,E,,0,,NULL,4,1504304
NULL,DAILY,1504300,PROB,4400,1,0,E,,0,,NULL,5,1504305
NULL,DAILY,1504300,PROB,4500,1,0,E,,0,,NULL,6,1504306
NULL,DAILY,1504300,PROB,4600,1,0,E,,0,,NULL,7,1504307
NULL,DAILY,1504300,PROB,4700,1,0,E,,0,,NULL,8,1504308
NULL,DAILY,1504300,PROB,4800,1,0,E,,0,,NULL,9,1504309
NULL,DAILY,1504300,PROB,5000,1,0,E,,0,,NULL,10,1504310
NULL,DAILY,1504400,PROB,0,0,0,PW,,0,,NULL,0,1504400
NULL,DAILY,1504400,PROB,2500,200,0,PW,,0,,NULL,1,1504401
NULL,DAILY,1504400,PROB,2700,200,0,PW,,0,,NULL,2,1504402
NULL,DAILY,1504400,PROB,2900,200,0,PW,,0,,NULL,3,1504403
NULL,DAILY,1504400,PROB,3200,200,0,PW,,0,,NULL,4,1504404
NULL,DAILY,1504400,PROB,3500,200,0,PW,,0,,NULL,5,1504405
NULL,DAILY,1504400,PROB,3800,200,0,PW,,0,,NULL,6,1504406
NULL,DAILY,1504400,PROB,4100,200,0,PW,,0,,NULL,7,1504407
NULL,DAILY,1504400,PROB,4400,200,0,PW,,0,,NULL,8,1504408
NULL,DAILY,1504400,PROB,4700,200,0,PW,,0,,NULL,9,1504409
NULL,DAILY,1504400,PROB,5000,200,0,PW,,0,,NULL,10,1504410
NULL,DAILY,1504700,PROB,0,0,0,B,,0,,NULL,0,1504700
NULL,DAILY,1504700,PROB,2500,1,0,B,,214,,NULL,1,1504701
NULL,DAILY,1504700,PROB,2700,1,0,B,,214,,NULL,2,1504702
NULL,DAILY,1504700,PROB,2900,1,0,B,,214,,NULL,3,1504703
NULL,DAILY,1504700,PROB,3200,1,0,B,,214,,NULL,4,1504704
NULL,DAILY,1504700,PROB,3500,1,0,B,,214,,NULL,5,1504705
NULL,DAILY,1504700,PROB,3800,1,0,B,,214,,NULL,6,1504706
NULL,DAILY,1504700,PROB,4100,1,0,B,,214,,NULL,7,1504707
NULL,DAILY,1504700,PROB,4400,1,0,B,,214,,NULL,8,1504708
NULL,DAILY,1504700,PROB,4700,1,0,B,,214,,NULL,9,1504709
NULL,DAILY,1504700,PROB,5000,1,0,B,,214,,NULL,10,1504710
2015-10-31 23:59:59,DAILY,1504800,PROB,0,0,0,I,,0,,2014-10-31 23:00:01,0,1504800
2015-10-31 23:59:59,DAILY,1504800,PROB,4000,1031,0,I,,0,,2014-10-31 23:00:01,1,1504801
2015-10-31 23:59:59,DAILY,1504800,PROB,4200,1031,0,I,,0,,2014-10-31 23:00:01,2,1504802
2015-10-31 23:59:59,DAILY,1504800,PROB,4400,1031,0,I,,0,,2014-10-31 23:00:01,3,1504803
2015-10-31 23:59:59,DAILY,1504800,PROB,4600,1031,0,I,,0,,2014-10-31 23:00:01,4,1504804
2015-10-31 23:59:59,DAILY,1504800,PROB,4800,1031,0,I,,0,,2014-10-31 23:00:01,5,1504805
2015-10-31 23:59:59,DAILY,1504800,PROB,5000,1031,0,I,,0,,2014-10-31 23:00:01,6,1504806
2015-10-31 23:59:59,DAILY,1504800,PROB,5200,1031,0,I,,0,,2014-10-31 23:00:01,7,1504807
2015-10-31 23:59:59,DAILY,1504800,PROB,5400,1031,0,I,,0,,2014-10-31 23:00:01,8,1504808
2015-10-31 23:59:59,DAILY,1504800,PROB,5700,1031,0,I,,0,,2014-10-31 23:00:01,9,1504809
2015-10-31 23:59:59,DAILY,1504800,PROB,6000,1031,0,I,,0,,2014-10-31 23:00:01,10,1504810
NULL,DAILY,1504900,PROB,0,0,0,E,,0,,NULL,0,1504900
NULL,DAILY,1504900,PROB,800,8,0,E,,0,,NULL,1,1504901
NULL,DAILY,1504900,PROB,880,8,0,E,,0,,NULL,2,1504902
NULL,DAILY,1504900,PROB,960,8,0,E,,0,,NULL,3,1504903
NULL,DAILY,1504900,PROB,1040,8,0,E,,0,,NULL,4,1504904
NULL,DAILY,1504900,PROB,1120,8,0,E,,0,,NULL,5,1504905
NULL,DAILY,1504900,PROB,1200,8,0,E,,0,,NULL,6,1504906
NULL,DAILY,1504900,PROB,1300,8,0,E,,0,,NULL,7,1504907
NULL,DAILY,1504900,PROB,1400,8,0,E,,0,,NULL,8,1504908
NULL,DAILY,1504900,PROB,1500,8,0,E,,0,,NULL,9,1504909
NULL,DAILY,1504900,PROB,1600,8,0,E,,0,,NULL,10,1504910
NULL,DAILY,1505000,PROB,0,0,0,BS,,0,,NULL,0,1505000
NULL,DAILY,1505000,PROB,2000,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,1,1505001
NULL,DAILY,1505000,PROB,2200,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,2,1505002
NULL,DAILY,1505000,PROB,2400,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,3,1505003
NULL,DAILY,1505000,PROB,2600,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,4,1505004
NULL,DAILY,1505000,PROB,2800,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,5,1505005
NULL,DAILY,1505000,PROB,3000,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,6,1505006
NULL,DAILY,1505000,PROB,3200,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,7,1505007
NULL,DAILY,1505000,PROB,3400,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,8,1505008
NULL,DAILY,1505000,PROB,3700,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,9,1505009
NULL,DAILY,1505000,PROB,4000,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,10,1505010
NULL,DAILY,1505100,PROB,0,0,0,E,,0,,NULL,0,1505100
NULL,DAILY,1505100,PROB,500,4,0,E,,0,,NULL,1,1505101
NULL,DAILY,1505100,PROB,700,4,0,E,,0,,NULL,2,1505102
NULL,DAILY,1505100,PROB,900,4,0,E,,0,,NULL,3,1505103
NULL,DAILY,1505100,PROB,1100,4,0,E,,0,,NULL,4,1505104
NULL,DAILY,1505100,PROB,1300,4,0,E,,0,,NULL,5,1505105
NULL,DAILY,1505100,PROB,1500,4,0,E,,0,,NULL,6,1505106
NULL,DAILY,1505100,PROB,1700,4,0,E,,0,,NULL,7,1505107
NULL,DAILY,1505100,PROB,1800,4,0,E,,0,,NULL,8,1505108
NULL,DAILY,1505100,PROB,1900,4,0,E,,0,,NULL,9,1505109
NULL,DAILY,1505100,PROB,2000,4,0,E,,0,,NULL,10,1505110
NULL,DAILY,1505200,PROB,0,0,0,PW,,0,,NULL,0,1505200
NULL,DAILY,1505200,PROB,2500,200,0,PW,,0,,NULL,1,1505201
NULL,DAILY,1505200,PROB,2700,200,0,PW,,0,,NULL,2,1505202
NULL,DAILY,1505200,PROB,2900,200,0,PW,,0,,NULL,3,1505203
NULL,DAILY,1505200,PROB,3200,200,0,PW,,0,,NULL,4,1505204
NULL,DAILY,1505200,PROB,3500,200,0,PW,,0,,NULL,5,1505205
NULL,DAILY,1505200,PROB,3800,200,0,PW,,0,,NULL,6,1505206
NULL,DAILY,1505200,PROB,4100,200,0,PW,,0,,NULL,7,1505207
NULL,DAILY,1505200,PROB,4400,200,0,PW,,0,,NULL,8,1505208
NULL,DAILY,1505200,PROB,4700,200,0,PW,,0,,NULL,9,1505209
NULL,DAILY,1505200,PROB,5000,200,0,PW,,0,,NULL,10,1505210
NULL,DAILY,1505500,PROB,0,0,0,A,,0,,NULL,0,1505500
NULL,DAILY,1505500,PROB,2000,100,0,A,,0,,NULL,1,1505501
NULL,DAILY,1505500,PROB,2300,100,0,A,,0,,NULL,2,1505502
NULL,DAILY,1505500,PROB,2600,100,0,A,,0,,NULL,3,1505503
NULL,DAILY,1505500,PROB,2900,100,0,A,,0,,NULL,4,1505504
NULL,DAILY,1505500,PROB,3200,100,0,A,,0,,NULL,5,1505505
NULL,DAILY,1505500,PROB,3500,100,0,A,,0,,NULL,6,1505506
NULL,DAILY,1505500,PROB,3800,100,0,A,,0,,NULL,7,1505507
NULL,DAILY,1505500,PROB,4200,100,0,A,,0,,NULL,8,1505508
NULL,DAILY,1505500,PROB,4600,100,0,A,,0,,NULL,9,1505509
NULL,DAILY,1505500,PROB,5000,100,0,A,,0,,NULL,10,1505510
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,0,1505600
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,1,1505601
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,2,1505602
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,3,1505603
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,4,1505604
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,5,1505605
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,6,1505606
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,7,1505607
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,8,1505608
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,9,1505609
NULL,DAILY,1505600,PROB,0,0,0,E,,0,,NULL,10,1505610
2015-12-31 23:59:59,DAILY,1505700,PROB,0,0,0,I,,0,,2015-01-01 00:00:01,0,1505700
2015-12-31 23:59:59,DAILY,1505700,PROB,4000,2015,0,I,,0,,2015-01-01 00:00:01,1,1505701
2015-12-31 23:59:59,DAILY,1505700,PROB,4200,2015,0,I,,0,,2015-01-01 00:00:01,2,1505702
2015-12-31 23:59:59,DAILY,1505700,PROB,4400,2015,0,I,,0,,2015-01-01 00:00:01,3,1505703
2015-12-31 23:59:59,DAILY,1505700,PROB,4600,2015,0,I,,0,,2015-01-01 00:00:01,4,1505704
2015-12-31 23:59:59,DAILY,1505700,PROB,4800,2015,0,I,,0,,2015-01-01 00:00:01,5,1505705
2015-12-31 23:59:59,DAILY,1505700,PROB,5000,2015,0,I,,0,,2015-01-01 00:00:01,6,1505706
2015-12-31 23:59:59,DAILY,1505700,PROB,5200,2015,0,I,,0,,2015-01-01 00:00:01,7,1505707
2015-12-31 23:59:59,DAILY,1505700,PROB,5400,2015,0,I,,0,,2015-01-01 00:00:01,8,1505708
2015-12-31 23:59:59,DAILY,1505700,PROB,5700,2015,0,I,,0,,2015-01-01 00:00:01,9,1505709
2015-12-31 23:59:59,DAILY,1505700,PROB,6000,2015,0,I,,0,,2015-01-01 00:00:01,10,1505710
NULL,DAILY,1505800,PROB,0,0,0,E,,0,,NULL,0,1505800
NULL,DAILY,1505800,PROB,1000,6,0,E,,0,,NULL,1,1505801
NULL,DAILY,1505800,PROB,1200,6,0,E,,0,,NULL,2,1505802
NULL,DAILY,1505800,PROB,1300,6,0,E,,0,,NULL,3,1505803
NULL,DAILY,1505800,PROB,1500,6,0,E,,0,,NULL,4,1505804
NULL,DAILY,1505800,PROB,1600,6,0,E,,0,,NULL,5,1505805
NULL,DAILY,1505800,PROB,1800,6,0,E,,0,,NULL,6,1505806
NULL,DAILY,1505800,PROB,1900,6,0,E,,0,,NULL,7,1505807
NULL,DAILY,1505800,PROB,2100,6,0,E,,0,,NULL,8,1505808
NULL,DAILY,1505800,PROB,2300,6,0,E,,0,,NULL,9,1505809
NULL,DAILY,1505800,PROB,2500,6,0,E,,0,,NULL,10,1505810
NULL,DAILY,1505900,PROB,0,0,0,A,,0,,NULL,0,1505900
NULL,DAILY,1505900,PROB,3000,190,0,A,,0,,NULL,1,1505901
NULL,DAILY,1505900,PROB,3200,190,0,A,,0,,NULL,2,1505902
NULL,DAILY,1505900,PROB,3400,190,0,A,,0,,NULL,3,1505903
NULL,DAILY,1505900,PROB,3600,190,0,A,,0,,NULL,4,1505904
NULL,DAILY,1505900,PROB,3800,190,0,A,,0,,NULL,5,1505905
NULL,DAILY,1505900,PROB,4000,190,0,A,,0,,NULL,6,1505906
NULL,DAILY,1505900,PROB,4200,190,0,A,,0,,NULL,7,1505907
NULL,DAILY,1505900,PROB,4400,190,0,A,,0,,NULL,8,1505908
NULL,DAILY,1505900,PROB,4700,190,0,A,,0,,NULL,9,1505909
NULL,DAILY,1505900,PROB,5000,190,0,A,,0,,NULL,10,1505910
NULL,DAILY,1506200,PROB,0,0,0,PW,,0,,NULL,0,1506200
NULL,DAILY,1506200,PROB,2500,200,0,PW,,0,,NULL,1,1506201
NULL,DAILY,1506200,PROB,2700,200,0,PW,,0,,NULL,2,1506202
NULL,DAILY,1506200,PROB,2900,200,0,PW,,0,,NULL,3,1506203
NULL,DAILY,1506200,PROB,3200,200,0,PW,,0,,NULL,4,1506204
NULL,DAILY,1506200,PROB,3500,200,0,PW,,0,,NULL,5,1506205
NULL,DAILY,1506200,PROB,3800,200,0,PW,,0,,NULL,6,1506206
NULL,DAILY,1506200,PROB,4100,200,0,PW,,0,,NULL,7,1506207
NULL,DAILY,1506200,PROB,4400,200,0,PW,,0,,NULL,8,1506208
NULL,DAILY,1506200,PROB,4700,200,0,PW,,0,,NULL,9,1506209
NULL,DAILY,1506200,PROB,5000,200,0,PW,,0,,NULL,10,1506210
NULL,DAILY,1506600,PROB,0,0,0,BS,,0,,NULL,0,1506600
NULL,DAILY,1506600,PROB,1500,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,1,1506601
NULL,DAILY,1506600,PROB,1700,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,2,1506602
NULL,DAILY,1506600,PROB,1900,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,3,1506603
NULL,DAILY,1506600,PROB,2100,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,4,1506604
NULL,DAILY,1506600,PROB,2300,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,5,1506605
NULL,DAILY,1506600,PROB,2500,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,6,1506606
NULL,DAILY,1506600,PROB,2700,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,7,1506607
NULL,DAILY,1506600,PROB,2900,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,8,1506608
NULL,DAILY,1506600,PROB,3200,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,9,1506609
NULL,DAILY,1506600,PROB,3500,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,10,1506610
NULL,DAILY,1506800,PROB,0,0,0,BS,,0,,NULL,0,1506800
NULL,DAILY,1506800,PROB,1500,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,1,1506801
NULL,DAILY,1506800,PROB,1700,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,2,1506802
NULL,DAILY,1506800,PROB,1900,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,3,1506803
NULL,DAILY,1506800,PROB,2100,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,4,1506804
NULL,DAILY,1506800,PROB,2300,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,5,1506805
NULL,DAILY,1506800,PROB,2500,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,6,1506806
NULL,DAILY,1506800,PROB,2700,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,7,1506807
NULL,DAILY,1506800,PROB,2900,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,8,1506808
NULL,DAILY,1506800,PROB,3200,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,9,1506809
NULL,DAILY,1506800,PROB,3500,1,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,10,1506810
NULL,DAILY,1506900,PROB,0,0,0,E,,0,,NULL,0,1506900
NULL,DAILY,1506900,PROB,700,9,0,E,,0,,NULL,1,1506901
NULL,DAILY,1506900,PROB,780,9,0,E,,0,,NULL,2,1506902
NULL,DAILY,1506900,PROB,860,9,0,E,,0,,NULL,3,1506903
NULL,DAILY,1506900,PROB,940,9,0,E,,0,,NULL,4,1506904
NULL,DAILY,1506900,PROB,1020,9,0,E,,0,,NULL,5,1506905
NULL,DAILY,1506900,PROB,1100,9,0,E,,0,,NULL,6,1506906
NULL,DAILY,1506900,PROB,1180,9,0,E,,0,,NULL,7,1506907
NULL,DAILY,1506900,PROB,1260,9,0,E,,0,,NULL,8,1506908
NULL,DAILY,1506900,PROB,1330,9,0,E,,0,,NULL,9,1506909
NULL,DAILY,1506900,PROB,1400,9,0,E,,0,,NULL,10,1506910
NULL,DAILY,1507000,PROB,0,0,0,I,,0,,NULL,0,1507000
NULL,DAILY,1507000,PROB,700,10000,0,I,,0,,NULL,1,1507001
NULL,DAILY,1507000,PROB,750,10000,0,I,,0,,NULL,2,1507002
NULL,DAILY,1507000,PROB,800,10000,0,I,,0,,NULL,3,1507003
NULL,DAILY,1507000,PROB,850,10000,0,I,,0,,NULL,4,1507004
NULL,DAILY,1507000,PROB,900,10000,0,I,,0,,NULL,5,1507005
NULL,DAILY,1507000,PROB,950,10000,0,I,,0,,NULL,6,1507006
NULL,DAILY,1507000,PROB,1000,10000,0,I,,0,,NULL,7,1507007
NULL,DAILY,1507000,PROB,1050,10000,0,I,,0,,NULL,8,1507008
NULL,DAILY,1507000,PROB,1100,10000,0,I,,0,,NULL,9,1507009
NULL,DAILY,1507000,PROB,1200,10000,0,I,,0,,NULL,10,1507010
NULL,DAILY,1507200,PROB,0,0,0,I,,0,,NULL,0,1507200
NULL,DAILY,1507200,PROB,1400,5000,0,I,,0,,NULL,1,1507201
NULL,DAILY,1507200,PROB,1500,5000,0,I,,0,,NULL,2,1507202
NULL,DAILY,1507200,PROB,1600,5000,0,I,,0,,NULL,3,1507203
NULL,DAILY,1507200,PROB,1700,5000,0,I,,0,,NULL,4,1507204
NULL,DAILY,1507200,PROB,1800,5000,0,I,,0,,NULL,5,1507205
NULL,DAILY,1507200,PROB,1900,5000,0,I,,0,,NULL,6,1507206
NULL,DAILY,1507200,PROB,2000,5000,0,I,,0,,NULL,7,1507207
NULL,DAILY,1507200,PROB,2100,5000,0,I,,0,,NULL,8,1507208
NULL,DAILY,1507200,PROB,2200,5000,0,I,,0,,NULL,9,1507209
NULL,DAILY,1507200,PROB,2400,5000,0,I,,0,,NULL,10,1507210
2015-08-28 23:59:59,DAILY,1507300,PROB,0,0,0,E,,0,,2015-07-01 23:00:01,0,1507300
2015-08-28 23:59:59,DAILY,1507300,PROB,5000,2,0,E,,0,,2015-07-01 23:00:01,1,1507301
2015-08-28 23:59:59,DAILY,1507300,PROB,5300,2,0,E,,0,,2015-07-01 23:00:01,2,1507302
2015-08-28 23:59:59,DAILY,1507300,PROB,5600,2,0,E,,0,,2015-07-01 23:00:01,3,1507303
2015-08-28 23:59:59,DAILY,1507300,PROB,5900,2,0,E,,0,,2015-07-01 23:00:01,4,1507304
2015-08-28 23:59:59,DAILY,1507300,PROB,6200,2,0,E,,0,,2015-07-01 23:00:01,5,1507305
2015-08-28 23:59:59,DAILY,1507300,PROB,6500,2,0,E,,0,,2015-07-01 23:00:01,6,1507306
2015-08-28 23:59:59,DAILY,1507300,PROB,6800,2,0,E,,0,,2015-07-01 23:00:01,7,1507307
2015-08-28 23:59:59,DAILY,1507300,PROB,7100,2,0,E,,0,,2015-07-01 23:00:01,8,1507308
2015-08-28 23:59:59,DAILY,1507300,PROB,7400,2,0,E,,0,,2015-07-01 23:00:01,9,1507309
2015-08-28 23:59:59,DAILY,1507300,PROB,7800,2,0,E,,0,,2015-07-01 23:00:01,10,1507310
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,0,1507400
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,1,1507401
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,2,1507402
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,3,1507403
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,4,1507404
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,5,1507405
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,6,1507406
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,7,1507407
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,8,1507408
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,9,1507409
NULL,DAILY,1507400,PROB,0,0,0,L,,0,,NULL,10,1507410
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,,NULL,0,1507500
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,1,1507501
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,2,1507502
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,3,1507503
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,4,1507504
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,5,1507505
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,6,1507506
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,7,1507507
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,8,1507508
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,9,1507509
NULL,DAILY,1507500,PROB,0,0,0,BS,,0,211 | 212 | 213 | 214 | 215,NULL,10,1507510
NULL,DAILY,1507600,PROB,0,0,0,PW,,0,,NULL,0,1507600
NULL,DAILY,1507600,PROB,2500,200,0,PW,,0,,NULL,1,1507601
NULL,DAILY,1507600,PROB,2700,200,0,PW,,0,,NULL,2,1507602
NULL,DAILY,1507600,PROB,2900,200,0,PW,,0,,NULL,3,1507603
NULL,DAILY,1507600,PROB,3200,200,0,PW,,0,,NULL,4,1507604
NULL,DAILY,1507600,PROB,3500,200,0,PW,,0,,NULL,5,1507605
NULL,DAILY,1507600,PROB,3800,200,0,PW,,0,,NULL,6,1507606
NULL,DAILY,1507600,PROB,4100,200,0,PW,,0,,NULL,7,1507607
NULL,DAILY,1507600,PROB,4400,200,0,PW,,0,,NULL,8,1507608
NULL,DAILY,1507600,PROB,4700,200,0,PW,,0,,NULL,9,1507609
NULL,DAILY,1507600,PROB,5000,200,0,PW,,0,,NULL,10,1507610
NULL,DAILY,1507900,PROB,0,0,0,A,,0,,NULL,0,1507900
