CondCookieId,CondEpisodeId,CondPetId,CondStageNum,CondTimeEnd,CondTimeStart,Id_1,Id_2,Id_3,Id_4,Id_5,ResultIcon,SubKey_1,SubKey_2,SubKey_3,SubKey_4,SubKey_5,Value_1,Value_2,Value_3,Value_4,Value_5,_key
107704,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1373
107705,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1374
107705,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1375
107705,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1376
107705,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1377
107705,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1378
107705,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1379
0,502,0,65,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,138
107705,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1380
107706,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1381
107706,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1382
107706,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1383
107706,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1384
107706,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1385
107706,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1386
107706,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1387
107707,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1388
107707,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1389
0,502,0,65,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,139
107707,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1390
107707,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1391
107707,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1392
107707,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1393
107707,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1394
107708,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1395
107708,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1396
107708,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1397
107708,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1398
107708,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1399
0,502,0,3,0,0,5001,5003,5010,5011,,0,0,0,0,0,,30,1,1,1,,14
0,502,0,66,0,0,5001,5003,,,,0,0,0,,,,26,1,,,,140
107708,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1400
107708,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1401
108601,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1402
108601,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1403
108601,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1404
108601,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1405
108601,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1406
108601,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1407
108601,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1408
108602,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1409
0,502,0,66,0,0,5013,5014,,,5017,0,0,0,,,0,1,1,,,1,141
108602,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1410
108602,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1411
108602,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1412
108602,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1413
108602,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1414
108602,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1415
108603,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1416
108603,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1417
108603,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1418
108603,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1419
0,502,0,67,0,0,5001,5003,5010,5011,,0,0,0,0,0,,25,1,1,1,,142
108603,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1420
108603,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1421
108603,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1422
108604,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1423
108604,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1424
108604,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1425
108604,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1426
108604,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1427
108604,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1428
108604,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1429
0,502,0,67,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,143
108605,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1430
108605,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1431
108605,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1432
108605,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1433
108605,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1434
108605,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1435
108605,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1436
108606,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1437
108606,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1438
108606,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1439
0,502,0,68,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,144
108606,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1440
108606,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1441
108606,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1442
108606,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1443
108607,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1444
108607,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1445
108607,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1446
108607,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1447
108607,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1448
108607,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1449
0,502,0,68,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,145
108607,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1450
108608,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1451
108608,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1452
108608,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1453
108608,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1454
108608,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1455
108608,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1456
108608,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1457
109001,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1458
109001,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1459
0,502,0,69,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,146
109001,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1460
109001,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1461
109001,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1462
109001,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1463
109001,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1464
109002,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1465
109002,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1466
109002,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1467
109002,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1468
109002,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1469
0,502,0,69,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,147
109002,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1470
109002,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1471
109003,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1472
109003,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1473
109003,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1474
109003,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1475
109003,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1476
109003,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1477
109003,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1478
109004,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1479
0,502,0,70,0,0,5001,5003,5010,5011,,0,0,0,0,0,,30,1,1,1,,148
109004,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1480
109004,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1481
109004,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1482
109004,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1483
109004,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1484
109004,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1485
109005,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1486
109005,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1487
109005,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1488
109005,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1489
0,502,0,70,0,0,5013,5014,1177,5015,5017,0,0,0,0,0,0,1,1,1,1,1,149
109005,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1490
109005,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1491
109005,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1492
109006,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1493
109006,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1494
109006,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1495
109006,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1496
109006,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1497
109006,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1498
109006,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1499
0,502,0,3,0,0,5013,5014,1177,,,0,0,0,0,,,1,1,1,,,15
0,502,0,71,0,0,5001,5003,5010,5011,,0,0,0,0,0,,65,1,1,1,,150
109007,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1500
109007,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1501
109007,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1502
109007,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1503
109007,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1504
109007,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1505
109007,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1506
109008,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1507
109008,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1508
109008,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1509
0,502,0,71,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,151
109008,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1510
109008,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1511
109008,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1512
109008,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1513
101201,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1514
101201,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1515
101201,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1516
101201,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1517
101201,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1518
101201,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1519
0,502,0,72,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,152
101201,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1520
101202,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1521
101202,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1522
101202,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1523
101202,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1524
101202,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1525
101202,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1526
101202,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1527
101203,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1528
101203,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1529
0,502,0,72,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,153
101203,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1530
101203,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1531
101203,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1532
101203,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1533
101203,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1534
101204,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1535
101204,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1536
101204,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1537
101204,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1538
101204,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1539
0,502,0,73,0,0,5001,5003,,,,0,0,0,,,,60,1,,,,154
101204,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1540
101204,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1541
101205,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1542
101205,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1543
101205,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1544
101205,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1545
101205,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1546
101205,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1547
101205,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1548
101206,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1549
0,502,0,73,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,155
101206,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1550
101206,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1551
101206,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1552
101206,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1553
101206,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1554
101206,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1555
101207,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1556
101207,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1557
101207,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1558
101207,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1559
