event_stuff_probability,gashapon_status,group_seq,is_seasonal_gashapon,set_name,stuff_probability,stuff_seq,_key
,1,2000202,1,MBox_Mt_B,1000,700422,700422041
,1,2000203,1,MBox_Mt_B,1000,700422,700422042
,1,2004201,1,MBox_Mt_B,1000,700422,700422043
,1,2004202,1,MBox_Mt_B,1000,700422,700422044
,1,2004203,1,MBox_Mt_B,1000,700422,700422045
,1,2004204,1,MBox_Mt_B,1000,700422,700422046
,1,2004205,1,MBox_Mt_B,0,700422,700422047
,1,2004206,1,MBox_Mt_B,0,700422,700422048
,1,2000101,1,MBox_Mt_C,1000,700422,700422049
,1,2000102,1,MBox_Mt_C,1000,700422,700422050
,1,2000103,1,MBox_Mt_C,1000,700422,700422051
,1,2000104,1,MBox_Mt_C,1000,700422,700422052
,1,2000105,1,MBox_Mt_C,1000,700422,700422053
,1,2004101,1,MBox_Mt_C,1000,700422,700422054
,1,2004102,1,MBox_Mt_C,1000,700422,700422055
,1,2004103,1,MBox_Mt_C,0,700422,700422056
,1,2004104,1,MBox_Mt_C,0,700422,700422057
,1,2004105,1,MBox_Mt_C,0,700422,700422058
,1,2004106,1,MBox_Mt_C,0,700422,700422059
,1,8000500,1,MBox_Coin,300,700422,700422060
,1,8001000,1,MBox_Coin,500,700422,700422061
,1,8001500,1,MBox_Coin,100,700422,700422062
,1,8002000,1,MBox_Coin,50,700422,700422063
,1,8002500,1,MBox_Coin,30,700422,700422064
,1,8005000,1,MBox_Coin,15,700422,700422065
,1,8010000,1,MBox_Coin,5,700422,700422066
,1,500001,1,MBox_Unlock_Item,0,700422,700422067
,1,50003,1,MBox_Unlock_2,1000,700422,700422068
,1,50022,1,MBox_Unlock_3,1000,700422,700422069
,1,50037,1,MBox_Unlock_4,1000,700422,700422070
,1,853,1,MBox_TrTicket_3,1000,700423,700423000
,1,852,1,MBox_TrTicket_2,1000,700423,700423001
,1,500401,1,MBox_Artifact,1000,700423,700423002
,1,500402,1,MBox_Artifact,1000,700423,700423003
,1,500403,1,MBox_Artifact,1000,700423,700423004
,1,500404,1,MBox_Artifact,1000,700423,700423005
,1,500405,1,MBox_Artifact,1000,700423,700423006
,1,500406,1,MBox_Artifact,1000,700423,700423007
,1,500407,1,MBox_Artifact,1000,700423,700423008
,1,2004501,1,MBox_Mt_SS,1000,700423,700423009
,1,2004502,1,MBox_Mt_SS,1000,700423,700423010
,1,2004503,1,MBox_Mt_SS,1000,700423,700423011
,1,2004504,1,MBox_Mt_SS,1000,700423,700423012
,1,2004505,1,MBox_Mt_SS,1000,700423,700423013
,1,2004506,1,MBox_Mt_SS,1000,700423,700423014
,1,2004507,1,MBox_Mt_SS,1000,700423,700423015
,1,2004508,1,MBox_Mt_SS,0,700423,700423016
,1,2004401,1,MBox_Mt_S,1000,700423,700423017
,1,2004402,1,MBox_Mt_S,1000,700423,700423018
,1,2004403,1,MBox_Mt_S,1000,700423,700423019
,1,2004404,1,MBox_Mt_S,1000,700423,700423020
,1,2004405,1,MBox_Mt_S,1000,700423,700423021
,1,2004406,1,MBox_Mt_S,1000,700423,700423022
,1,2004407,1,MBox_Mt_S,1000,700423,700423023
,1,2004408,1,MBox_Mt_S,0,700423,700423024
,1,2004409,1,MBox_Mt_S,0,700423,700423025
,1,2004410,1,MBox_Mt_S,0,700423,700423026
,1,2004411,1,MBox_Mt_S,0,700423,700423027
,1,2004412,1,MBox_Mt_S,0,700423,700423028
,1,2000301,1,MBox_Mt_A,1000,700423,700423029
,1,2004301,1,MBox_Mt_A,1000,700423,700423030
,1,2004302,1,MBox_Mt_A,1000,700423,700423031
,1,2004303,1,MBox_Mt_A,1000,700423,700423032
,1,2004304,1,MBox_Mt_A,1000,700423,700423033
,1,2004305,1,MBox_Mt_A,1000,700423,700423034
,1,2004306,1,MBox_Mt_A,1000,700423,700423035
,1,2004307,1,MBox_Mt_A,1000,700423,700423036
,1,2004308,1,MBox_Mt_A,1000,700423,700423037
,1,2004309,1,MBox_Mt_A,0,700423,700423038
,1,2004310,1,MBox_Mt_A,0,700423,700423039
,1,2000201,1,MBox_Mt_B,1000,700423,700423040
,1,2000202,1,MBox_Mt_B,1000,700423,700423041
,1,2000203,1,MBox_Mt_B,1000,700423,700423042
,1,2004201,1,MBox_Mt_B,1000,700423,700423043
,1,2004202,1,MBox_Mt_B,1000,700423,700423044
,1,2004203,1,MBox_Mt_B,1000,700423,700423045
,1,2004204,1,MBox_Mt_B,1000,700423,700423046
,1,2004205,1,MBox_Mt_B,0,700423,700423047
,1,2004206,1,MBox_Mt_B,0,700423,700423048
,1,2000101,1,MBox_Mt_C,1000,700423,700423049
,1,2000102,1,MBox_Mt_C,1000,700423,700423050
,1,2000103,1,MBox_Mt_C,1000,700423,700423051
,1,2000104,1,MBox_Mt_C,1000,700423,700423052
,1,2000105,1,MBox_Mt_C,1000,700423,700423053
,1,2004101,1,MBox_Mt_C,1000,700423,700423054
,1,2004102,1,MBox_Mt_C,1000,700423,700423055
,1,2004103,1,MBox_Mt_C,0,700423,700423056
,1,2004104,1,MBox_Mt_C,0,700423,700423057
,1,2004105,1,MBox_Mt_C,0,700423,700423058
,1,2004106,1,MBox_Mt_C,0,700423,700423059
,1,8000500,1,MBox_Coin,300,700423,700423060
,1,8001000,1,MBox_Coin,500,700423,700423061
,1,8001500,1,MBox_Coin,100,700423,700423062
,1,8002000,1,MBox_Coin,50,700423,700423063
,1,8002500,1,MBox_Coin,30,700423,700423064
,1,8005000,1,MBox_Coin,15,700423,700423065
,1,8010000,1,MBox_Coin,5,700423,700423066
,1,500001,1,MBox_Unlock_Item,0,700423,700423067
,1,50004,1,MBox_Unlock_2,1000,700423,700423068
,1,50023,1,MBox_Unlock_3,1000,700423,700423069
,1,50038,1,MBox_Unlock_4,1000,700423,700423070
,1,853,1,MBox_TrTicket_3,1000,700424,700424000
,1,852,1,MBox_TrTicket_2,1000,700424,700424001
,1,500401,1,MBox_Artifact,1000,700424,700424002
,1,500402,1,MBox_Artifact,1000,700424,700424003
,1,500403,1,MBox_Artifact,1000,700424,700424004
,1,500404,1,MBox_Artifact,1000,700424,700424005
,1,500405,1,MBox_Artifact,1000,700424,700424006
,1,500406,1,MBox_Artifact,1000,700424,700424007
,1,500407,1,MBox_Artifact,1000,700424,700424008
,1,2004501,1,MBox_Mt_SS,1000,700424,700424009
,1,2004502,1,MBox_Mt_SS,1000,700424,700424010
,1,2004503,1,MBox_Mt_SS,1000,700424,700424011
,1,2004504,1,MBox_Mt_SS,1000,700424,700424012
,1,2004505,1,MBox_Mt_SS,1000,700424,700424013
,1,2004506,1,MBox_Mt_SS,1000,700424,700424014
,1,2004507,1,MBox_Mt_SS,1000,700424,700424015
,1,2004508,1,MBox_Mt_SS,0,700424,700424016
,1,2004401,1,MBox_Mt_S,1000,700424,700424017
,1,2004402,1,MBox_Mt_S,1000,700424,700424018
,1,2004403,1,MBox_Mt_S,1000,700424,700424019
,1,2004404,1,MBox_Mt_S,1000,700424,700424020
,1,2004405,1,MBox_Mt_S,1000,700424,700424021
,1,2004406,1,MBox_Mt_S,1000,700424,700424022
,1,2004407,1,MBox_Mt_S,1000,700424,700424023
,1,2004408,1,MBox_Mt_S,0,700424,700424024
,1,2004409,1,MBox_Mt_S,0,700424,700424025
,1,2004410,1,MBox_Mt_S,0,700424,700424026
,1,2004411,1,MBox_Mt_S,0,700424,700424027
,1,2004412,1,MBox_Mt_S,0,700424,700424028
,1,2000301,1,MBox_Mt_A,1000,700424,700424029
,1,2004301,1,MBox_Mt_A,1000,700424,700424030
,1,2004302,1,MBox_Mt_A,1000,700424,700424031
,1,2004303,1,MBox_Mt_A,1000,700424,700424032
,1,2004304,1,MBox_Mt_A,1000,700424,700424033
,1,2004305,1,MBox_Mt_A,1000,700424,700424034
,1,2004306,1,MBox_Mt_A,1000,700424,700424035
,1,2004307,1,MBox_Mt_A,1000,700424,700424036
,1,2004308,1,MBox_Mt_A,1000,700424,700424037
,1,2004309,1,MBox_Mt_A,0,700424,700424038
,1,2004310,1,MBox_Mt_A,0,700424,700424039
,1,2000201,1,MBox_Mt_B,1000,700424,700424040
,1,2000202,1,MBox_Mt_B,1000,700424,700424041
,1,2000203,1,MBox_Mt_B,1000,700424,700424042
,1,2004201,1,MBox_Mt_B,1000,700424,700424043
,1,2004202,1,MBox_Mt_B,1000,700424,700424044
,1,2004203,1,MBox_Mt_B,1000,700424,700424045
,1,2004204,1,MBox_Mt_B,1000,700424,700424046
,1,2004205,1,MBox_Mt_B,0,700424,700424047
,1,2004206,1,MBox_Mt_B,0,700424,700424048
,1,2000101,1,MBox_Mt_C,1000,700424,700424049
,1,2000102,1,MBox_Mt_C,1000,700424,700424050
,1,2000103,1,MBox_Mt_C,1000,700424,700424051
,1,2000104,1,MBox_Mt_C,1000,700424,700424052
,1,2000105,1,MBox_Mt_C,1000,700424,700424053
,1,2004101,1,MBox_Mt_C,1000,700424,700424054
,1,2004102,1,MBox_Mt_C,1000,700424,700424055
,1,2004103,1,MBox_Mt_C,0,700424,700424056
,1,2004104,1,MBox_Mt_C,0,700424,700424057
,1,2004105,1,MBox_Mt_C,0,700424,700424058
,1,2004106,1,MBox_Mt_C,0,700424,700424059
,1,8000500,1,MBox_Coin,300,700424,700424060
,1,8001000,1,MBox_Coin,500,700424,700424061
,1,8001500,1,MBox_Coin,100,700424,700424062
,1,8002000,1,MBox_Coin,50,700424,700424063
,1,8002500,1,MBox_Coin,30,700424,700424064
,1,8005000,1,MBox_Coin,15,700424,700424065
,1,8010000,1,MBox_Coin,5,700424,700424066
,1,500001,1,MBox_Unlock_Item,1000,700424,700424067
,1,50006,1,MBox_Unlock_2,1000,700424,700424068
,1,50025,1,MBox_Unlock_3,1000,700424,700424069
,1,50040,1,MBox_Unlock_4,1000,700424,700424070
,1,853,1,MBox_TrTicket_3,1000,700431,700431000
,1,852,1,MBox_TrTicket_2,1000,700431,700431001
,1,500401,1,MBox_Artifact,1000,700431,700431002
,1,500402,1,MBox_Artifact,1000,700431,700431003
,1,500403,1,MBox_Artifact,1000,700431,700431004
,1,500404,1,MBox_Artifact,1000,700431,700431005
,1,500405,1,MBox_Artifact,1000,700431,700431006
,1,500406,1,MBox_Artifact,1000,700431,700431007
,1,500407,1,MBox_Artifact,1000,700431,700431008
,1,2004501,1,MBox_Mt_SS,1000,700431,700431009
,1,2004502,1,MBox_Mt_SS,1000,700431,700431010
,1,2004503,1,MBox_Mt_SS,1000,700431,700431011
,1,2004504,1,MBox_Mt_SS,1000,700431,700431012
,1,2004505,1,MBox_Mt_SS,1000,700431,700431013
,1,2004506,1,MBox_Mt_SS,1000,700431,700431014
,1,2004507,1,MBox_Mt_SS,1000,700431,700431015
,1,2004508,1,MBox_Mt_SS,0,700431,700431016
,1,2004401,1,MBox_Mt_S,1000,700431,700431017
,1,2004402,1,MBox_Mt_S,1000,700431,700431018
,1,2004403,1,MBox_Mt_S,1000,700431,700431019
,1,2004404,1,MBox_Mt_S,1000,700431,700431020
,1,2004405,1,MBox_Mt_S,1000,700431,700431021
,1,2004406,1,MBox_Mt_S,1000,700431,700431022
,1,2004407,1,MBox_Mt_S,1000,700431,700431023
,1,2004408,1,MBox_Mt_S,0,700431,700431024
,1,2004409,1,MBox_Mt_S,0,700431,700431025
,1,2004410,1,MBox_Mt_S,0,700431,700431026
,1,2004411,1,MBox_Mt_S,0,700431,700431027
,1,2004412,1,MBox_Mt_S,0,700431,700431028
,1,2000301,1,MBox_Mt_A,1000,700431,700431029
,1,2004301,1,MBox_Mt_A,1000,700431,700431030
,1,2004302,1,MBox_Mt_A,1000,700431,700431031
,1,2004303,1,MBox_Mt_A,1000,700431,700431032
,1,2004304,1,MBox_Mt_A,1000,700431,700431033
,1,2004305,1,MBox_Mt_A,1000,700431,700431034
,1,2004306,1,MBox_Mt_A,1000,700431,700431035
,1,2004307,1,MBox_Mt_A,1000,700431,700431036
,1,2004308,1,MBox_Mt_A,1000,700431,700431037
,1,2004309,1,MBox_Mt_A,0,700431,700431038
,1,2004310,1,MBox_Mt_A,0,700431,700431039
,1,2000201,1,MBox_Mt_B,1000,700431,700431040
,1,2000202,1,MBox_Mt_B,1000,700431,700431041
,1,2000203,1,MBox_Mt_B,1000,700431,700431042
,1,2004201,1,MBox_Mt_B,1000,700431,700431043
,1,2004202,1,MBox_Mt_B,1000,700431,700431044
,1,2004203,1,MBox_Mt_B,1000,700431,700431045
,1,2004204,1,MBox_Mt_B,1000,700431,700431046
,1,2004205,1,MBox_Mt_B,0,700431,700431047
,1,2004206,1,MBox_Mt_B,0,700431,700431048
,1,2000101,1,MBox_Mt_C,1000,700431,700431049
,1,2000102,1,MBox_Mt_C,1000,700431,700431050
,1,2000103,1,MBox_Mt_C,1000,700431,700431051
,1,2000104,1,MBox_Mt_C,1000,700431,700431052
,1,2000105,1,MBox_Mt_C,1000,700431,700431053
,1,2004101,1,MBox_Mt_C,1000,700431,700431054
,1,2004102,1,MBox_Mt_C,1000,700431,700431055
,1,2004103,1,MBox_Mt_C,0,700431,700431056
,1,2004104,1,MBox_Mt_C,0,700431,700431057
,1,2004105,1,MBox_Mt_C,0,700431,700431058
,1,2004106,1,MBox_Mt_C,0,700431,700431059
,1,8000500,1,MBox_Coin,300,700431,700431060
,1,8001000,1,MBox_Coin,500,700431,700431061
,1,8001500,1,MBox_Coin,100,700431,700431062
,1,8002000,1,MBox_Coin,50,700431,700431063
,1,8002500,1,MBox_Coin,30,700431,700431064
,1,8005000,1,MBox_Coin,15,700431,700431065
,1,8010000,1,MBox_Coin,5,700431,700431066
,1,500001,1,MBox_Unlock_Item,0,700431,700431067
,1,50002,1,MBox_Unlock_2,1000,700431,700431068
,1,50021,1,MBox_Unlock_3,1000,700431,700431069
,1,50036,1,MBox_Unlock_4,1000,700431,700431070
,1,853,1,MBox_TrTicket_3,1000,700432,700432000
,1,852,1,MBox_TrTicket_2,1000,700432,700432001
,1,500401,1,MBox_Artifact,1000,700432,700432002
,1,500402,1,MBox_Artifact,1000,700432,700432003
,1,500403,1,MBox_Artifact,1000,700432,700432004
,1,500404,1,MBox_Artifact,1000,700432,700432005
,1,500405,1,MBox_Artifact,1000,700432,700432006
,1,500406,1,MBox_Artifact,1000,700432,700432007
,1,500407,1,MBox_Artifact,1000,700432,700432008
,1,2004501,1,MBox_Mt_SS,1000,700432,700432009
,1,2004502,1,MBox_Mt_SS,1000,700432,700432010
,1,2004503,1,MBox_Mt_SS,1000,700432,700432011
,1,2004504,1,MBox_Mt_SS,1000,700432,700432012
,1,2004505,1,MBox_Mt_SS,1000,700432,700432013
,1,2004506,1,MBox_Mt_SS,1000,700432,700432014
,1,2004507,1,MBox_Mt_SS,1000,700432,700432015
,1,2004508,1,MBox_Mt_SS,0,700432,700432016
,1,2004401,1,MBox_Mt_S,1000,700432,700432017
,1,2004402,1,MBox_Mt_S,1000,700432,700432018
,1,2004403,1,MBox_Mt_S,1000,700432,700432019
,1,2004404,1,MBox_Mt_S,1000,700432,700432020
,1,2004405,1,MBox_Mt_S,1000,700432,700432021
,1,2004406,1,MBox_Mt_S,1000,700432,700432022
,1,2004407,1,MBox_Mt_S,1000,700432,700432023
,1,2004408,1,MBox_Mt_S,0,700432,700432024
,1,2004409,1,MBox_Mt_S,0,700432,700432025
,1,2004410,1,MBox_Mt_S,0,700432,700432026
,1,2004411,1,MBox_Mt_S,0,700432,700432027
,1,2004412,1,MBox_Mt_S,0,700432,700432028
,1,2000301,1,MBox_Mt_A,1000,700432,700432029
,1,2004301,1,MBox_Mt_A,1000,700432,700432030
,1,2004302,1,MBox_Mt_A,1000,700432,700432031
,1,2004303,1,MBox_Mt_A,1000,700432,700432032
,1,2004304,1,MBox_Mt_A,1000,700432,700432033
,1,2004305,1,MBox_Mt_A,1000,700432,700432034
,1,2004306,1,MBox_Mt_A,1000,700432,700432035
,1,2004307,1,MBox_Mt_A,1000,700432,700432036
,1,2004308,1,MBox_Mt_A,1000,700432,700432037
,1,2004309,1,MBox_Mt_A,0,700432,700432038
,1,2004310,1,MBox_Mt_A,0,700432,700432039
,1,2000201,1,MBox_Mt_B,1000,700432,700432040
,1,2000202,1,MBox_Mt_B,1000,700432,700432041
,1,2000203,1,MBox_Mt_B,1000,700432,700432042
,1,2004201,1,MBox_Mt_B,1000,700432,700432043
,1,2004202,1,MBox_Mt_B,1000,700432,700432044
,1,2004203,1,MBox_Mt_B,1000,700432,700432045
,1,2004204,1,MBox_Mt_B,1000,700432,700432046
,1,2004205,1,MBox_Mt_B,0,700432,700432047
,1,2004206,1,MBox_Mt_B,0,700432,700432048
,1,2000101,1,MBox_Mt_C,1000,700432,700432049
,1,2000102,1,MBox_Mt_C,1000,700432,700432050
,1,2000103,1,MBox_Mt_C,1000,700432,700432051
,1,2000104,1,MBox_Mt_C,1000,700432,700432052
,1,2000105,1,MBox_Mt_C,1000,700432,700432053
,1,2004101,1,MBox_Mt_C,1000,700432,700432054
,1,2004102,1,MBox_Mt_C,1000,700432,700432055
,1,2004103,1,MBox_Mt_C,0,700432,700432056
,1,2004104,1,MBox_Mt_C,0,700432,700432057
,1,2004105,1,MBox_Mt_C,0,700432,700432058
,1,2004106,1,MBox_Mt_C,0,700432,700432059
,1,8000500,1,MBox_Coin,300,700432,700432060
,1,8001000,1,MBox_Coin,500,700432,700432061
,1,8001500,1,MBox_Coin,100,700432,700432062
,1,8002000,1,MBox_Coin,50,700432,700432063
,1,8002500,1,MBox_Coin,30,700432,700432064
,1,8005000,1,MBox_Coin,15,700432,700432065
,1,8010000,1,MBox_Coin,5,700432,700432066
,1,500001,1,MBox_Unlock_Item,0,700432,700432067
,1,50003,1,MBox_Unlock_2,1000,700432,700432068
,1,50022,1,MBox_Unlock_3,1000,700432,700432069
,1,50037,1,MBox_Unlock_4,1000,700432,700432070
,1,853,1,MBox_TrTicket_3,1000,700433,700433000
,1,852,1,MBox_TrTicket_2,1000,700433,700433001
,1,500401,1,MBox_Artifact,1000,700433,700433002
,1,500402,1,MBox_Artifact,1000,700433,700433003
,1,500403,1,MBox_Artifact,1000,700433,700433004
,1,500404,1,MBox_Artifact,1000,700433,700433005
,1,500405,1,MBox_Artifact,1000,700433,700433006
,1,500406,1,MBox_Artifact,1000,700433,700433007
,1,500407,1,MBox_Artifact,1000,700433,700433008
,1,2004501,1,MBox_Mt_SS,1000,700433,700433009
,1,2004502,1,MBox_Mt_SS,1000,700433,700433010
,1,2004503,1,MBox_Mt_SS,1000,700433,700433011
,1,2004504,1,MBox_Mt_SS,1000,700433,700433012
,1,2004505,1,MBox_Mt_SS,1000,700433,700433013
,1,2004506,1,MBox_Mt_SS,1000,700433,700433014
,1,2004507,1,MBox_Mt_SS,1000,700433,700433015
,1,2004508,1,MBox_Mt_SS,0,700433,700433016
,1,2004401,1,MBox_Mt_S,1000,700433,700433017
,1,2004402,1,MBox_Mt_S,1000,700433,700433018
,1,2004403,1,MBox_Mt_S,1000,700433,700433019
,1,2004404,1,MBox_Mt_S,1000,700433,700433020
,1,2004405,1,MBox_Mt_S,1000,700433,700433021
,1,2004406,1,MBox_Mt_S,1000,700433,700433022
,1,2004407,1,MBox_Mt_S,1000,700433,700433023
,1,2004408,1,MBox_Mt_S,0,700433,700433024
,1,2004409,1,MBox_Mt_S,0,700433,700433025
,1,2004410,1,MBox_Mt_S,0,700433,700433026
,1,2004411,1,MBox_Mt_S,0,700433,700433027
,1,2004412,1,MBox_Mt_S,0,700433,700433028
,1,2000301,1,MBox_Mt_A,1000,700433,700433029
,1,2004301,1,MBox_Mt_A,1000,700433,700433030
,1,2004302,1,MBox_Mt_A,1000,700433,700433031
,1,2004303,1,MBox_Mt_A,1000,700433,700433032
,1,2004304,1,MBox_Mt_A,1000,700433,700433033
,1,2004305,1,MBox_Mt_A,1000,700433,700433034
,1,2004306,1,MBox_Mt_A,1000,700433,700433035
,1,2004307,1,MBox_Mt_A,1000,700433,700433036
,1,2004308,1,MBox_Mt_A,1000,700433,700433037
,1,2004309,1,MBox_Mt_A,0,700433,700433038
,1,2004310,1,MBox_Mt_A,0,700433,700433039
,1,2000201,1,MBox_Mt_B,1000,700433,700433040
,1,2000202,1,MBox_Mt_B,1000,700433,700433041
,1,2000203,1,MBox_Mt_B,1000,700433,700433042
,1,2004201,1,MBox_Mt_B,1000,700433,700433043
,1,2004202,1,MBox_Mt_B,1000,700433,700433044
,1,2004203,1,MBox_Mt_B,1000,700433,700433045
,1,2004204,1,MBox_Mt_B,1000,700433,700433046
,1,2004205,1,MBox_Mt_B,0,700433,700433047
,1,2004206,1,MBox_Mt_B,0,700433,700433048
,1,2000101,1,MBox_Mt_C,1000,700433,700433049
,1,2000102,1,MBox_Mt_C,1000,700433,700433050
,1,2000103,1,MBox_Mt_C,1000,700433,700433051
,1,2000104,1,MBox_Mt_C,1000,700433,700433052
,1,2000105,1,MBox_Mt_C,1000,700433,700433053
,1,2004101,1,MBox_Mt_C,1000,700433,700433054
,1,2004102,1,MBox_Mt_C,1000,700433,700433055
,1,2004103,1,MBox_Mt_C,0,700433,700433056
,1,2004104,1,MBox_Mt_C,0,700433,700433057
,1,2004105,1,MBox_Mt_C,0,700433,700433058
,1,2004106,1,MBox_Mt_C,0,700433,700433059
,1,8000500,1,MBox_Coin,300,700433,700433060
,1,8001000,1,MBox_Coin,500,700433,700433061
,1,8001500,1,MBox_Coin,100,700433,700433062
,1,8002000,1,MBox_Coin,50,700433,700433063
,1,8002500,1,MBox_Coin,30,700433,700433064
,1,8005000,1,MBox_Coin,15,700433,700433065
,1,8010000,1,MBox_Coin,5,700433,700433066
,1,500001,1,MBox_Unlock_Item,0,700433,700433067
,1,50004,1,MBox_Unlock_2,1000,700433,700433068
,1,50023,1,MBox_Unlock_3,1000,700433,700433069
,1,50038,1,MBox_Unlock_4,1000,700433,700433070
,1,853,1,MBox_TrTicket_3,1000,700434,700434000
,1,852,1,MBox_TrTicket_2,1000,700434,700434001
,1,500401,1,MBox_Artifact,1000,700434,700434002
,1,500402,1,MBox_Artifact,1000,700434,700434003
,1,500403,1,MBox_Artifact,1000,700434,700434004
,1,500404,1,MBox_Artifact,1000,700434,700434005
,1,500405,1,MBox_Artifact,1000,700434,700434006
,1,500406,1,MBox_Artifact,1000,700434,700434007
,1,500407,1,MBox_Artifact,1000,700434,700434008
,1,2004501,1,MBox_Mt_SS,1000,700434,700434009
,1,2004502,1,MBox_Mt_SS,1000,700434,700434010
,1,2004503,1,MBox_Mt_SS,1000,700434,700434011
,1,2004504,1,MBox_Mt_SS,1000,700434,700434012
,1,2004505,1,MBox_Mt_SS,1000,700434,700434013
,1,2004506,1,MBox_Mt_SS,1000,700434,700434014
,1,2004507,1,MBox_Mt_SS,1000,700434,700434015
,1,2004508,1,MBox_Mt_SS,0,700434,700434016
,1,2004401,1,MBox_Mt_S,1000,700434,700434017
,1,2004402,1,MBox_Mt_S,1000,700434,700434018
,1,2004403,1,MBox_Mt_S,1000,700434,700434019
,1,2004404,1,MBox_Mt_S,1000,700434,700434020
,1,2004405,1,MBox_Mt_S,1000,700434,700434021
,1,2004406,1,MBox_Mt_S,1000,700434,700434022
,1,2004407,1,MBox_Mt_S,1000,700434,700434023
,1,2004408,1,MBox_Mt_S,0,700434,700434024
,1,2004409,1,MBox_Mt_S,0,700434,700434025
,1,2004410,1,MBox_Mt_S,0,700434,700434026
,1,2004411,1,MBox_Mt_S,0,700434,700434027
,1,2004412,1,MBox_Mt_S,0,700434,700434028
,1,2000301,1,MBox_Mt_A,1000,700434,700434029
,1,2004301,1,MBox_Mt_A,1000,700434,700434030
,1,2004302,1,MBox_Mt_A,1000,700434,700434031
,1,2004303,1,MBox_Mt_A,1000,700434,700434032
,1,2004304,1,MBox_Mt_A,1000,700434,700434033
,1,2004305,1,MBox_Mt_A,1000,700434,700434034
,1,2004306,1,MBox_Mt_A,1000,700434,700434035
,1,2004307,1,MBox_Mt_A,1000,700434,700434036
,1,2004308,1,MBox_Mt_A,1000,700434,700434037
,1,2004309,1,MBox_Mt_A,0,700434,700434038
,1,2004310,1,MBox_Mt_A,0,700434,700434039
,1,2000201,1,MBox_Mt_B,1000,700434,700434040
,1,2000202,1,MBox_Mt_B,1000,700434,700434041
,1,2000203,1,MBox_Mt_B,1000,700434,700434042
,1,2004201,1,MBox_Mt_B,1000,700434,700434043
,1,2004202,1,MBox_Mt_B,1000,700434,700434044
,1,2004203,1,MBox_Mt_B,1000,700434,700434045
,1,2004204,1,MBox_Mt_B,1000,700434,700434046
,1,2004205,1,MBox_Mt_B,0,700434,700434047
,1,2004206,1,MBox_Mt_B,0,700434,700434048
,1,2000101,1,MBox_Mt_C,1000,700434,700434049
,1,2000102,1,MBox_Mt_C,1000,700434,700434050
,1,2000103,1,MBox_Mt_C,1000,700434,700434051
,1,2000104,1,MBox_Mt_C,1000,700434,700434052
,1,2000105,1,MBox_Mt_C,1000,700434,700434053
,1,2004101,1,MBox_Mt_C,1000,700434,700434054
,1,2004102,1,MBox_Mt_C,1000,700434,700434055
,1,2004103,1,MBox_Mt_C,0,700434,700434056
,1,2004104,1,MBox_Mt_C,0,700434,700434057
,1,2004105,1,MBox_Mt_C,0,700434,700434058
,1,2004106,1,MBox_Mt_C,0,700434,700434059
,1,8000500,1,MBox_Coin,300,700434,700434060
,1,8001000,1,MBox_Coin,500,700434,700434061
,1,8001500,1,MBox_Coin,100,700434,700434062
,1,8002000,1,MBox_Coin,50,700434,700434063
,1,8002500,1,MBox_Coin,30,700434,700434064
,1,8005000,1,MBox_Coin,15,700434,700434065
,1,8010000,1,MBox_Coin,5,700434,700434066
,1,500001,1,MBox_Unlock_Item,1000,700434,700434067
,1,50006,1,MBox_Unlock_2,1000,700434,700434068
,1,50025,1,MBox_Unlock_3,1000,700434,700434069
,1,50040,1,MBox_Unlock_4,1000,700434,700434070
,1,853,1,MBox_TrTicket_3,1000,700511,700511000
,1,852,1,MBox_TrTicket_2,1000,700511,700511001
,1,500501,1,MBox_Artifact,1000,700511,700511002
,1,500502,1,MBox_Artifact,1000,700511,700511003
,1,500503,1,MBox_Artifact,1000,700511,700511004
,1,500504,1,MBox_Artifact,1000,700511,700511005
,1,500505,1,MBox_Artifact,1000,700511,700511006
,1,500506,1,MBox_Artifact,1000,700511,700511007
,1,500507,1,MBox_Artifact,1000,700511,700511008
,1,2005501,1,MBox_Mt_SS,1000,700511,700511009
,1,2005502,1,MBox_Mt_SS,1000,700511,700511010
,1,2005503,1,MBox_Mt_SS,1000,700511,700511011
,1,2005504,1,MBox_Mt_SS,1000,700511,700511012
,1,2005505,1,MBox_Mt_SS,1000,700511,700511013
,1,2005506,1,MBox_Mt_SS,1000,700511,700511014
,1,2005507,1,MBox_Mt_SS,1000,700511,700511015
,1,2005508,1,MBox_Mt_SS,1000,700511,700511016
,1,2005401,1,MBox_Mt_S,1000,700511,700511017
,1,2005402,1,MBox_Mt_S,1000,700511,700511018
,1,2005403,1,MBox_Mt_S,1000,700511,700511019
,1,2005404,1,MBox_Mt_S,1000,700511,700511020
,1,2005405,1,MBox_Mt_S,1000,700511,700511021
,1,2005406,1,MBox_Mt_S,1000,700511,700511022
,1,2005407,1,MBox_Mt_S,1000,700511,700511023
,1,2005408,1,MBox_Mt_S,1000,700511,700511024
,1,2005409,1,MBox_Mt_S,0,700511,700511025
,1,2005410,1,MBox_Mt_S,0,700511,700511026
,1,2005411,1,MBox_Mt_S,0,700511,700511027
,1,2005412,1,MBox_Mt_S,0,700511,700511028
,1,2000301,1,MBox_Mt_A,1000,700511,700511029
,1,2005301,1,MBox_Mt_A,1000,700511,700511030
,1,2005302,1,MBox_Mt_A,1000,700511,700511031
,1,2005303,1,MBox_Mt_A,1000,700511,700511032
,1,2005304,1,MBox_Mt_A,1000,700511,700511033
