CollisionHeight,CollisionOriginX,CollisionOriginY,CollisionWidth,Id_1,Id_2,Id_3,Id_4,Id_5,Id_6,Id_7,JellyAni,JellyAniinfoFile,JellyChar,JellyGetSound,JellyMakeSound,JellyName,JellyScore,JellySpriteFrame,JellyTextureFile,JellyTypeGroup,MagnetTypeId,NameEffectId,StarEffectId,StatisticsSetting,SubKey_1,SubKey_2,SubKey_3,SubKey_4,SubKey_5,SubKey_6,SubKey_7,ToolDesc,ToolImage,TouchTypeId,UnlockedDescription,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,_key
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialJelly5,14700,ch67_jelly5.png,ch67_jelly.png,0,0,0,6,0,,,,,,,,,,0,롤케이크 재료 젤리5 (망치에서나옴),,,,,,,,4358
,,,,1510,1518,1512,1537,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialFlyingJelly1,14700,ch67_jelly1.png,ch67_jelly.png,0,0,0,6,0,,,2001,1004,,,,,,0,"롤케이크 재료 젤리1 (맵에서나옴, 날아감)",500,702,50,1,,,,4359
,,,,1510,1518,1512,1537,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialFlyingJelly2,14700,ch67_jelly2.png,ch67_jelly.png,0,0,0,6,0,,,2001,1004,,,,,,0,"롤케이크 재료 젤리2 (맵에서나옴, 날아감)",500,702,50,1,,,,4360
,,,,1510,1518,1512,1537,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialFlyingJelly3,14700,ch67_jelly3.png,ch67_jelly.png,0,0,0,6,0,,,2001,1004,,,,,,0,"롤케이크 재료 젤리3 (맵에서나옴, 날아감)",500,702,50,1,,,,4361
,,,,1510,1518,1512,1537,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialFlyingJelly4,14700,ch67_jelly4.png,ch67_jelly.png,0,0,0,6,0,,,2001,1004,,,,,,0,"롤케이크 재료 젤리4 (맵에서나옴, 날아감)",500,702,50,1,,,,4362
,,,,1510,1518,1512,1537,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialFlyingJelly5,14700,ch67_jelly5.png,ch67_jelly.png,0,0,0,6,0,,,2001,1004,,,,,,0,"롤케이크 재료 젤리5 (맵에서나옴, 날아감)",500,702,50,1,,,,4363
,,,,,,,,,,,ch69_jelly0,ch69_jelly_aniinfo.plist,,SoundEff_GetAcornJelly,,AcornJelly,10000,ch69_jelly_01.png,ch69_jelly.png,0,1,0,3,0,,,,,,,,,,0,[쿠키] 팬케이크맛 쿠키 변신 경로에 배치된 도토리 젤리,,,,,,,,4364
,,,,,,,,,,,,,,SoundEff_GetJellyCherryBlossom,,MapleSyrupJelly,5500,pet81_jelly_01.png,pet81_jelly.png,0,0,0,3,0,,,,,,,,,,0,[펫] 팬케이크맛 쿠키의 펫이 날아가는 경로에 뿌려지는 젤리,,,,,,,,4365
,,,,1546,,,,,,,,,,SoundEff_GetJellyCherryBlossom,,WindFether,9063,ch70_jelly.png,ch70_jelly.png,0,0,0,4,0,,,,,,,,,,0,[쿠키] 바람궁수 쿠키가 만드는 깃털젤리,1,,,,,,,4366
,,,,,,,,,,,ch69_jelly1,ch69_jelly_aniinfo.plist,,,,SunFlowerJelly,50000,ch69_jelly_02.png,ch69_jelly.png,0,1,0,3,0,,,,,,,,,,0,[쿠키] 팬케이크맛 쿠키 변신 경로에 배치된 해바라기 젤리,,,,,,,,4367
,,,,,,,,,,,ch69_jelly2,ch69_jelly_aniinfo.plist,,SoundEff_GetJellyCherryBlossom,,SunFlowerSeedJelly,23500,ch69_jelly_03.png,ch69_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] SunFlowerJelly(4367)를 먹으면 뿌려지는 해바라기씨 젤리,,,,,,,,4368
,,,,,1510,1537,,,,,jelly_32_fly0,jelly_32_fly_aniinfo.plist,t,SoundEff_GetBearJelly,,MovingBearBean_수확,2000,jelly_32.png,playing_jelly.png,1,1,0,2,0,,,1004,,,,,벌,jelly_32.png,0,[EP5] 벌이 수확해서 들고 오는 날개 달린 노란곰젤리,,-330,1,,,,,4369
80,-30,-40,60,1501,,,,,,,,,,SoundEff_GetMoonMortarJelly,,MoonMortarJelly,300000,pet82_jelly_01.png,pet82_jelly.png,0,1,0,533,1,,,,,,,,,,0,[펫] 달절구 펫이 만드는 젤리,5,,,,,,,4370
40,-11,-11,28,,,,,,,,,,,SoundEff_GetJelly,,RabbitPoppingJelly,4305,ch71_jelly_1.png,ch71_jelly.png,0,0,0,2,1,,,,,,,,,,0,[쿠키] 달토끼맛 쿠키가 착지할 때 생성하는 젤리,,,,,,,,4371
40,-11,-11,28,1501,,,,,,,pet83_jelly0,pet83_jelly_aniinfo.plist,,Get_Health_Potion,,CakeDingoJelly,7500,pet83_jelly01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,[펫] 케이크들개 만드는 젤리,10,,,,,,,4372
40,-11,-11,28,,,,,,,,ch72_jelly010,ch72_jelly01_aniinfo.plist,,StrawberryShortCake_Rush,,DogGumJelly,250000,ch72_jelly01.png,playing_jelly.png,0,1,0,2,1,,,,,,,,,,0,[쿠키] 딸기쇼트케이크가 만드는 개껌젤리,,,,,,,,4373
40,-11,-11,28,,,,,,,,,,,SoundEff_GetJelly,,StrawberryShortCakeJelly,0,ch72_jelly02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,,,,,,,,,4374
,,,,,,,,,,,ch73_jelly0,ch73_jelly_aniinfo.plist,,SoundEff_GulabjamunJelly,,GulabJamunJelly,0,ch73_jelly_01.png,playing_jelly.png,0,0,0,2,0,,,,,,,,,,0,[쿠키] 굴랍자문 쿠키가 생성하는 전용젤리,,,,,,,,4375
,,,,,,,,,,,pet84_jelly0,pet84_jelly_aniinfo.plist,,SoundEff_GulabjamunJelly,,MiniDrumJelly,4700,pet84_jelly01.png,playing_jelly.png,0,0,0,2,0,,,,,,,,,,0,[펫] 미니 북이 변환시키는 젤리,,,,,,,,4376
,,,,,,,,,,,ch74_jelly0,ch74_jelly_aniinfo.plist,,SoundEff_KajukatliJelly,,KajuKatliJelly,0,ch74_jelly_01.png,playing_jelly.png,0,0,0,2,0,,,,,,,,,,0,[쿠키] 카주카틀리 쿠키가 생성하는 전용젤리,,,,,,,,4377
50,-15,-25,30,,,,,,,,ch74_jelly1,ch74_jelly_aniinfo.plist,,Kajukatli_JavelinJelly,,KajuKatliJavelinJelly,45000,ch74_jelly_lance_1.png,playing_jelly.png,0,1,0,2,0,,,,,,,,,,0,[쿠키] 카주카틀리 전용 창,,,,,,,,4378
,,,,1503,1503,,,,,,pet85_jelly0,pet85_jelly_aniinfo.plist,,SoundEff_GetPet85Jelly,,KajuKatliPetJelly,800,pet85_jelly_01.png,playing_jelly.png,0,0,0,2,0,403,404,,,,,,,,0,[펫] 앵무 할아범이 생성하는 거대화 광속질주 아이템,3000,3000,,,,,,4379
50,-15,-25,30,1505,,,,,,,big_coin0,big_coin_aniinfo.plist,v,SoundEff_GetBigCoinJelly,,TowerCoin,100,big_coin_1.png,playing_jelly.png,0,0,0,111,0,,,,,,,,,big_coin_1.png,0,왕코인(100코인) <인디아 이벤트런 전용>,100,,,,,,,4380
50,-15,-25,30,1512,1537,,,,,,bear_angel0,bear_angel_aniinfo.plist,¢,SoundEff_GetBigBearJelly,,Bearangel,17777,bear_angel0.png,playing_jelly.png,0,1,0,2,0,2000,1004,,,,,,,bear_angel.png,0,날아다니는 곰젤리,10,1,,,,,,4381
,,,,,,,,,,,,,,SoundEff_MallowBunnyJelly,,MellowBunnyJelly1,0,ch75_jelly_01.png,playing_jelly.png,15,0,0,2,1,,,,,,,,,,0,멜로우버니가 생성하는 전용젤리,,,,,,,,4382
,,,,,,,,,,,,,,SoundEff_MallowBunnyJelly,,MellowBunnyJelly2,0,ch75_jelly_02.png,playing_jelly.png,15,0,0,2,1,,,,,,,,,,0,멜로우버니가 생성하는 전용젤리,,,,,,,,4383
,,,,,,,,,,,,,,SoundEff_MallowBunnyJelly,,MellowBunnyJelly3,0,ch75_jelly_03.png,playing_jelly.png,15,0,0,2,1,,,,,,,,,,0,멜로우버니가 생성하는 전용젤리,,,,,,,,4384
,,,,,,,,,,,,,,SoundEff_MallowBunnyJelly,,MellowBunnyJelly4,0,ch75_jelly_04.png,playing_jelly.png,15,0,0,2,1,,,,,,,,,,0,멜로우버니가 생성하는 전용젤리,,,,,,,,4385
,,,,1512,1537,,,,,,marshmallow_bearjelly0,marshmallow_bearjelly_aniinfo.plist,,SoundEff_MallowBunnyBearJelly,,marshmallow_bearjelly,140000,marshmallow_bearjelly_01.png,playing_jelly.png,0,1,0,2,1,1000,1004,,,,,,,,0,멜로우버니가 생성하는 전용젤리,10,1,,,,,,4386
,,,,,,,,,,,,,,SoundEff_EggBunnyJelly,,EggbunnyJelly1,9999,pet87_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,에그버니가 생성하는 전용젤리,,,,,,,,4387
,,,,,,,,,,,,,,SoundEff_EggBunnyJelly,,EggbunnyJelly2,9999,pet87_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,에그버니가 생성하는 전용젤리,,,,,,,,4388
,,,,1501,,,,,,,,,,SoundEff_EggBunnyJelly,,EggbunnyJelly3,9999,pet87_jelly_03.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,에그버니가 생성하는 전용젤리,2,,,,,,,4389
,,,,,,,,,,,,,,SoundEff_SmallFishJelly,,CucumberFish,0,ch77_jelly01.png,ch77_jelly.png,0,0,0,2,0,,,,,,,,,,0,오이맛 쿠키가 생성하는 그냥 물고기 젤리 ,,,,,,,,4391
,,,,1501,,,,,,,,,,SoundEff_BadBigFishJelly,,CucumberBigFish1,300000,ch77_jelly02.png,ch77_jelly.png,0,0,0,534,0,,,,,,,,,,0,오이맛 쿠키가 생성하는 큰물고기 젤리 (낮은 보상),6,,,,,,,4392
,,,,1501,,,,,,,,,,SoundEff_BadBigFishJelly,,CucumberBigFish2,400000,ch77_jelly03.png,ch77_jelly.png,0,0,0,534,0,,,,,,,,,,0,오이맛 쿠키가 생성하는 큰물고기 젤리 (중간 보상),8,,,,,,,4393
,,,,1501,,,,,,,,,,SoundEff_GoodBigFishJelly,,CucumberBigFish3,500000,ch77_jelly04.png,ch77_jelly.png,0,0,0,534,0,,,,,,,,,,0,오이맛 쿠키가 생성하는 큰물고기 젤리 (최고 보상),10,,,,,,,4394
,,,,,,,,,,,,,,SoundEff_GetDuckweedJelly,,CucumberPuddingDuckweed,20000,pet89_jelly01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,오이푸딩 개구리 펫이 생성하는 개구리밥 젤리 ,,,,,,,,4395
,,,,,,,,,,,,,©,Sikhye_GetWhiteBadukStoneJelly,,SikhyeWhiteBadukJelly,7777,ch78_jelly_01.png,playing_jelly.png,16,0,0,2,0,,,,,,,,,ch78_jelly_01.png,0,식혜맛 쿠키의 백돌 젤리,,,,,,,,4396
,,,,,,,,,,,,,«,CinnamonPunch_GetBlackBadukStoneJelly,,CinnamonPunchBlackBadukJelly,7777,ch79_jelly_01.png,playing_jelly.png,16,0,0,2,0,,,,,,,,,ch79_jelly_01.png,0,수정과맛 쿠키의 흑돌 젤리,,,,,,,,4397
,,,,,,,,,,,ch78_jelly_021,ch78_jelly_02_aniinfo.plist,¬,Sikhye_GetWhiteAuroraBadukStoneJelly,,WhiteAuroraBadukJelly,33333,ch78_jelly_02.png,playing_jelly.png,0,1,0,535,0,,,,,,,,,ch78_jelly_02.png,0,식혜맛 쿠키가 생성하는 신비한 흰 바둑돌 젤리,,,,,,,,4398
,,,,,,,,,,,ch79_jelly_021,ch79_jelly_02_aniinfo.plist,®,CinnamonPunch_GetBlackAuroraBadukStoneJelly,,BlackAuroraBadukJelly,33333,ch79_jelly_02.png,playing_jelly.png,0,1,0,535,0,,,,,,,,,ch79_jelly_02.png,0,수정과맛 쿠키가 생성하는 신비한 흑 바둑돌 젤리,,,,,,,,4399
,,,,,,,,,,,ch78_jelly_030,ch78_jelly_03_aniinfo.plist,,Sikhye_GetAStrokeOfGeniusWhiteBadukStoneJelly,,AStrokeOfGeniusWhiteBadukJelly,77777,ch78_jelly_03.png,ch78_jelly.png,0,1,0,2,0,,,,,,,,,,0,식혜맛 쿠키가 생성하는 신의 한수 백돌 젤리,,,,,,,,4400
,,,,,,,,,,,ch79_jelly_030,ch79_jelly_03_aniinfo.plist,,CinnamonPunch_GetAStrokeOfGeniusBlackBadukStoneJelly,,AStrokeOfGeniusBlackBadukJelly,77777,ch79_jelly_03.png,ch79_jelly.png,0,1,0,2,0,,,,,,,,,,0,수정과맛 쿠키가 생성하는 신의 한수 흑돌 젤리,,,,,,,,4401
,,,,1552,1552,1552,1552,1552,1501,,pet90_jelly0,pet90_jelly_aniinfo.plist,,BlackStoneTeacher_getBlackRiceJelly,,BlackriceJelly,7777,pet90_jelly_01.png,pet90_jelly.png,0,0,0,2,0,1,2,3,4,5,,,,,0,흑돌 흑미선생 펫이 생성하는 흑미밥 젤리,4397,3400,0,602,1,10,,4402
,,,,1552,1552,1552,1552,1552,1501,,pet91_jelly0,pet91_jelly_aniinfo.plist,,WhiteStoneTeacher_getWhiteRiceJelly,,WhitericeJelly,7777,pet91_jelly_01.png,pet91_jelly.png,0,0,0,2,0,1,2,3,4,5,,,,,0,백돌 백미선생 펫이 생성하는 백미밥 젤리,4396,3400,0,602,1,10,,4403
,,,,,,,,,,,,,,Bori_GetBeanBarleyJelly,,BeanBoriJelly,7777,ch80_jelly_01.png,playing_jelly.png,0,1,0,2,1,,,,,,,,,,0,보리장수맛 쿠키가 생성하는 콩보리 젤리,,,,,,,,4404
,,,,,,,,,,,,,,Bori_GetBarleyJelly,,BoriJelly,0,ch80_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,보리장수맛 쿠키가 생성하는 보리 젤리,,,,,,,,4405
,,,,,,,,,,,,,,BariPrincess_GetFlowerJelly,,BariFlowerJelly1,0,ch81_jelly_01.png,playing_jelly.png,17,0,0,2,1,,,,,,,,,,0,바리공주맛 쿠키가 생성하는 숨살이 꽃,,,,,,,,4406
,,,,,,,,,,,,,,BariPrincess_GetFlowerJelly,,BariFlowerJelly2,0,ch81_jelly_02.png,playing_jelly.png,17,0,0,2,1,,,,,,,,,,0,바리공주맛 쿠키가 생성하는 살살이 꽃,,,,,,,,4407
,,,,,,,,,,,,,,BariPrincess_GetFlowerJelly,,BariFlowerJelly3,0,ch81_jelly_03.png,playing_jelly.png,17,0,0,2,1,,,,,,,,,,0,바리공주맛 쿠키가 생성하는 뼈살이 꽃,,,,,,,,4408
,,,,,,,,,,,,,,BariPrincess_GetBasicSoulJelly,,BariGhostJelly,28000,ch81_jelly_04.png,playing_jelly.png,0,0,0,536,1,,,,,,,,,,0,바리공주맛 쿠키가 생성하는 원령 젤리,,,,,,,,4409
,,,,,,,,,,,,,,BariPrincess_GetSpecialSoulJelly,,BariDemonJelly,46000,ch81_jelly_05.png,playing_jelly.png,0,0,0,536,1,,,,,,,,,,0,바리공주맛 쿠키가 생성하는 악령 젤리,,,,,,,,4410
,,,,1558,,,,,,,,,,BariPrincess_GetMysteryPotionJelly,,BariHealWaterJelly,100000,ch81_jelly_06.png,playing_jelly.png,0,0,0,536,1,,,,,,,,,,0,바리공주맛 쿠키가 생성하는 약수 젤리,20,,,,,,,4411
,,,,1544,,,,,,,pet93_jelly1,pet93_jelly_aniinfo.plist,,HoneyTteok_GetTearsJelly,,HoneyRiceCakeTearDropJelly,17500,pet93_jelly02.png,pet93_jelly.png,0,0,0,2,1,,,,,,,,,,0,꿀떡 젤리 펫이 생성하는 눈물 젤리,6,,,,,,,4412
,,,,1544,1557,,,,,,pet93_jelly2,pet93_jelly_aniinfo.plist,,HoneyTteok_GetHoneyTearsJelly,,HoneyRiceCakeHoneyTearDropJelly,15000,pet93_jelly01_1.png,pet93_jelly.png,0,0,0,2,1,,,,,,,,,,0,꿀떡 젤리 펫이 생성하는 꿀눈물 젤리,6,10,,,,,,4413
,,,,1514,,,,,,,,,ÿ,SoundEff_GetJelly,,PotatoSaladPotatoPlatform,0,jelly_30.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,,ch82_platform_potato_01.png,1,감자샐러드맛 쿠키 변신 중 감자 플랫폼,6258,,,,,,,4414
,,,,1514,,,,,,,,,þ,SoundEff_GetJelly,,PotatoSaladMayonnaisePlatform,0,jelly_40.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,,ch82_platform_mayo_01.png,1,감자샐러드맛 쿠키 변신 중 마요네즈 플랫폼,6259,,,,,,,4415
,,,,1512,1510,1534,,,,,ch84_jelly1,ch84_jelly_aniinfo.plist,,whitekimchiSound_skill1,,CabbageBead,0,ch84_jelly01_1.png,playing_jelly.png,0,0,0,537,1,2000,,20,,,,,,,0,백김치맛 쿠키가 생성하는 백김치 구슬,50,500,414,,,,,4416
,,,,,,,,,,,,,,PaKimchi_GetBeanBarleyJelly,,PaKimchiBear,9999,ch83_jelly.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,파김치맛 쿠키가 생성하는 파김치 곰젤리,,,,,,,,4417
,,,,,,,,,,,,,,ChungmuKimbap_GetChungmuKimbapJelly,,ChungmuJelly,0,ch85_jelly.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,충무김밥 소환수 탑승시 생성하는 젤리,,,,,,,,4418
50,-15,-25,30,,,,,,,,ch86_jelly0,ch86_jelly_aniinfo.plist,ö,Manggaetteok_GetWindJelly,,manggaetteok_wind,140000,ch86_jelly_01_1.png,playing_jelly.png,0,1,0,2,1,,,,,,,,,ch86_Jelly_01.png,0,망개떡맛 쿠키가 생성하는 바람젤리,,,,,,,,4419
,,,,,,,,,,,,,÷,Manggaetteok_GetManggaetteokJelly,,manggaetteok,30000,ch86_jelly_02.png,playing_jelly.png,0,1,0,2,1,,,,,,,,,ch86_Jelly_02.png,0,망개떡맛 쿠키가 생성하는 망개떡젤리,,,,,,,,4420
,,,,1567,1503,,,,,,pet98_jelly0,pet98_jelly_aniinfo.plist,,ManggaeLeafSnail_GetSnailCreamJelly,ManggaeLeafSnail_MakeSnailCream,SnailPet_cream,10000,pet98_jelly_01_1.png,playing_jelly.png,0,0,0,2,1,,404,,,,,,,,0,망개떡 달팽이 펫이 생성하는 달팽이크림 젤리,5000,5000,,,,,,4421
,,,,1533,,,,,,,,,,ManggaeLeafSnail_GetDewJelly,ManggaeLeafSnail_MakeDew,SnailPet_dew,7000,pet98_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,망개떡 달팽이 펫이 생성하는 이슬젤리,500,,,,,,,4422
,,,,,,,,,,,,,,Garaetteok_Get_GaraetteokJelly,,GaraetteokJelly,30000,ch88_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,가래떡맛 쿠키가 생성하는 가래떡 젤리,,,,,,,,4425
,,,,,,,,,,,,,,SotdaeFamily_Get_AmondJelly,SotdaeFamily_Make_AmondJelly,SotdaePeanutJelly1,9000,pet99_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,솟대가족 펫이 생성하는 아몬드젤리1,,,,,,,,4426
,,,,,,,,,,,,,,SotdaeFamily_Get_AmondJelly,SotdaeFamily_Make_AmondJelly,SotdaePeanutJelly2,9000,pet99_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,솟대가족 펫이 생성하는 아몬드젤리2,,,,,,,,4427
,,,,,,,,,,,,,²,PlumBlossom_Get_PlumblossomJelly,,PlumBlossomJelly,0,ch87_jelly_01.png,playing_jelly.png,0,0,0,3,1,,,,,,,,,ch87_jelly_01.png,0,매화단청 쿠키 매화젤리,,,,,,,,4428
,,,,1505,,,,,,,,,³,PlumBlossom_Get_CoinJelly,,PlumBlossomCoinJelly,5000,ch87_jelly_02.png,playing_jelly.png,0,0,0,4,1,,,,,,,,,ch87_jelly_02.png,0,매화단청 쿠키 매화코인젤리,10,,,,,,,4429
,,,,,,,,,,,,,¯,,,PlumBlossomability1,,,,,,,,,,,,,,,,,ch87_effect04_01.png,,[맵툴용] 매화단청 소마법1,,,,,,,,4430
,,,,,,,,,,,,,°,,,PlumBlossomability2,,,,,,,,,,,,,,,,,ch87_effect03_01.png,,[맵툴용] 매화단청 소마법2,,,,,,,,4431
,,,,,,,,,,,,,±,,,PlumBlossomability3,,,,,,,,,,,,,,,,,ch87_effect02_01.png,,[맵툴용] 매화단청 소마법3,,,,,,,,4432
,,,,,,,,,,,,,,DubaiCookie_DubaiCookieJelly,,DubaiCookieJelly,0,ch89_jelly_01.png,playing_jelly.png,,0,0,2,1,,,,,,,,,,0,두바이 쫀쫀 쿠키가 생성하는 두바이 쫀쫀젤리,,,,,,,,4433
,,,,,,,,,,,,,,DubaiPet_GetSnailDubaiJelly,,DubaiPetJelly,7777,pet100_jelly_01.png,playing_jelly.png,,0,0,2,1,,,,,,,,,,0,쫀쫀 초코 도치가 생성하는 젤리,,,,,,,,4434
,,,,,,,,,,,,,,SoundEff_GetJelly,,dandelioncookiejelly02,5200,ch90_jelly_02.png,playing_jelly.png,,0,0,2,1,,,,,,,,,,0,민들레 쿠키 소마법 작은젤리,,,,,,,,4435
,,,,,,,,,,,,,,DandelionCookie_pompomflower_Jelly2,,dandelioncookiejelly01,50000,ch90_jelly_01.png,playing_jelly.png,,0,0,2,1,,,,,,,,,,0,민들레 쿠키 소마법 큰젤리,,,,,,,,4436
,,,,,,,,,,,,,,DubaiPet_GetSnailDubaiJelly,,dandelioncookiejelly03,0,ch90_jelly_03.png,playing_jelly.png,,0,0,2,1,,,,,,,,,,0,민들레 쿠키 대마법,,,,,,,,4437
,,,,1546,,,,,,,pet101_jelly0,pet101_jelly_aniinfo.plist,,DandelionPet_Jelly2,,dandelionpetjelly01,7120,,pet101_jelly.png,0,0,0,2,1,,,,,,,,,,0,아기홀씨 펫 젤리,1,,,,,,,4438
,,,,1546,1501,1518,1569,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_GetItemJelly,,dandelionpetMovingEnergy,1000,item08_energy_0.png,playing_jelly.png,0,0,0,5,0,,,,,,,,,item08_energy_0.png,0,아기홀씨 생명물약,1,10,1,1000,,,,4439
,,,,,,,,,,,,,,SoundEff_GetJelly,,KaymakJelly,0,ch91_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,카이막맛 쿠키 카이막 젤리,,,,,,,,4440
,,,,1552,1552,1552,1552,1552,1503,,pet102_jelly_010,pet102_jelly_01_aniinfo.plist,,SoundEff_GetJelly,HoneyPet_HoneyJellyParty,HoneyJellyParty,7777,,playing_jelly.png,0,0,0,2,1,1,2,3,4,5,403,,,,0,꿀 호리병 펫이 일정시간 마다 뱉는 아이템 젤리,4442,3400,0,601,1,2200,,4441
,,,,,,,,,,,,,,SoundEff_GetJelly,,HoneyJelly,12000,pet102_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,꿀 호리병 젤리,,,,,,,,4442
40,-11,-11,28,1548,1548,1548,1548,1548,,,ch92_jelly030,ch92_jelly03_aniinfo.plist,,SoundEff_GetJelly,,GeumgangSutraJelly,25000,ch92_jelly03_01.png,playing_jelly.png,0,1,0,2,1,1,2,3,4,5,,,,,0,금감법사 쿠키 소마법 경전 젤리,1200,1800,602,1800,0,,,4443
,,,,,,,,,,,,,,SoundEff_GetJelly,,GeumgangPineNeedleJelly1,5000,ch92_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,금감법사 쿠키 소마법 금강송잎 젤리1,,,,,,,,4444
,,,,,,,,,,,,,,SoundEff_GetJelly,,GeumgangPineNeedleJelly2,6000,ch92_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,금감법사 쿠키 소마법 금강송잎 젤리2 (금강법사 쿠키 전용 보물 착용),,,,,,,,4445
,,,,,,,,,,,,,,SoundEff_GetJelly,,WhiteHoragonJelly,9545,pet103_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,백묭 펫 송화가루 젤리,,,,,,,,4446
,,,,,,,,,,,,,,SoundEff_GetJelly,,SkeletonJelly,7577,ch93_jelly_01.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,연근요괴맛 쿠키 연근 해골 젤리,,,,,,,,4447
,,,,1569,,,,,,,pet104_jelly_010,pet104_jelly_01_aniinfo.plist,,SoundEff_GetJelly,,waterbombJelly,25000,pet104_jelly_01_1.png,playing_jelly.png,0,1,0,538,1,,,,,,,,,,0,연밥 유모 연꽃 젤리,1000,,,,,,,4448
,,,,,,,,,,,,,,SoundEff_GetJelly,,waterJelly,10022,pet104_jelly_02.png,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,연밥 유모 물방울 젤리,,,,,,,,4449
,,,,1511,1512,1510,1518,1537,,,goldcandy0,goldcandy_aniinfo.plist, ,SoundEff_GetBigCoinJelly,,HollweenCandy_20170116_1,1700,,playing_event_jelly.png,0,1,0,2,0,20170116,2000,,,1004,,, ,,0,[이벤트] 할로윈 이벤트 전용젤리_20170116_1,1,50,350,1,1,,,4501
,,,,1511,1512,1510,1518,1537,,,goldcandy20,goldcandy2_aniinfo.plist, ,SoundEff_GetBigCoinJelly,,HollweenCandy_20170116_2,1700,,playing_event_jelly.png,0,1,0,2,0,20170116,2000,,,1004,,, ,,0,[이벤트] 할로윈 이벤트 전용젤리_20170116_2,1,50,350,1,1,,,4502
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly1,500,event_star01.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star01.png,0,[이벤트] 별별도전 젤리 흰,0,1,,,,,,4503
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly2,500,event_star02.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star02.png,0,[이벤트] 별별도전 젤리 빨,0,1,,,,,,4504
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly3,500,event_star03.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star03.png,0,[이벤트] 별별도전 젤리 주,0,1,,,,,,4505
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly4,500,event_star04.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star04.png,0,[이벤트] 별별도전 젤리 노,0,1,,,,,,4506
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly5,500,event_star05.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star05.png,0,[이벤트] 별별도전 젤리 초,0,1,,,,,,4507
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly6,500,event_star06.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star06.png,0,[이벤트] 별별도전 젤리 파,0,1,,,,,,4508
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly7,500,event_star07.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star07.png,0,[이벤트] 별별도전 젤리 보,0,1,,,,,,4509
,,,,1538,1537,,,,,,,,,SoundEff_GetBigCoinJelly,,StarEventJelly8,500,event_star08.png,playing_jelly.png,0,1,0,208,0,,1,,,,,,,event_star08.png,0,[이벤트] 별별도전 젤리 검,0,1,,,,,,4510
