episode,stage,distance_start,distance_end,jelly_type,jelly_id,quantity,density,speed
epS02,87,20994,20995,Blast Jelly,403,43,43.0,1000
epS02,87,20994,20995,Bear Party,407,43,43.0,1000
epS02,87,20994,20995,Magnet Jelly,405,43,43.0,1000
epS02,87,20994,20995,Giant Jelly,404,43,43.0,1000
epS02,87,20994,20995,Coin Party,406,43,43.0,1000
epS02,88,21249,21250,Small Health,408,173,173.0,1060
epS02,88,21249,21250,Bonus Time,402,35,35.0,1060
epS02,88,21249,21250,ID_4215,4215,120,120.0,1060
epS02,88,21249,21250,ID_4234,4234,68,68.0,1060
epS02,88,21249,21250,Blast Jelly,403,10,10.0,1060
epS02,88,21249,21250,ID_4119,4119,8,8.0,1060
epS02,88,21250,21251,ID_4338,4338,155,155.0,1060
epS02,88,21250,21251,Blast Jelly,403,43,43.0,1060
epS02,88,21250,21251,Bear Party,407,43,43.0,1060
epS02,88,21250,21251,Magnet Jelly,405,43,43.0,1060
epS02,88,21250,21251,Giant Jelly,404,43,43.0,1060
epS02,88,21250,21251,Coin Party,406,43,43.0,1060
epS02,89,21505,21506,Small Health,408,173,173.0,1080
epS02,89,21505,21506,Bonus Time,402,35,35.0,1080
epS02,89,21505,21506,ID_4215,4215,120,120.0,1080
epS02,89,21505,21506,ID_4234,4234,68,68.0,1080
epS02,89,21505,21506,Blast Jelly,403,10,10.0,1080
epS02,89,21505,21506,ID_4119,4119,8,8.0,1080
epS02,89,21506,21507,ID_4338,4338,155,155.0,1080
epS02,89,21506,21507,Blast Jelly,403,43,43.0,1080
epS02,89,21506,21507,Bear Party,407,43,43.0,1080
epS02,89,21506,21507,Magnet Jelly,405,43,43.0,1080
epS02,89,21506,21507,Giant Jelly,404,43,43.0,1080
epS02,89,21506,21507,Coin Party,406,43,43.0,1080
epS02,63,21761,21762,Small Health,408,173,173.0,950
epS02,63,21761,21762,Bonus Time,402,35,35.0,950
epS02,63,21761,21762,ID_4215,4215,120,120.0,950
epS02,63,21761,21762,ID_4234,4234,68,68.0,950
epS02,63,21761,21762,Blast Jelly,403,10,10.0,950
epS02,63,21761,21762,ID_4119,4119,8,8.0,950
epS02,63,21762,21763,ID_4338,4338,155,155.0,950
epS02,63,21762,21763,Blast Jelly,403,43,43.0,950
epS02,63,21762,21763,Bear Party,407,43,43.0,950
epS02,63,21762,21763,Magnet Jelly,405,43,43.0,950
epS02,63,21762,21763,Giant Jelly,404,43,43.0,950
epS02,63,21762,21763,Coin Party,406,43,43.0,950
epS02,90,22017,22018,Small Health,408,173,173.0,950
epS02,90,22017,22018,Bonus Time,402,35,35.0,950
epS02,90,22017,22018,ID_4215,4215,120,120.0,950
epS02,90,22017,22018,ID_4234,4234,68,68.0,950
epS02,90,22017,22018,Blast Jelly,403,10,10.0,950
epS02,90,22017,22018,ID_4119,4119,8,8.0,950
epS02,90,22018,22019,ID_4338,4338,155,155.0,950
epS02,90,22018,22019,Blast Jelly,403,43,43.0,950
epS02,90,22018,22019,Bear Party,407,43,43.0,950
epS02,90,22018,22019,Magnet Jelly,405,43,43.0,950
epS02,90,22018,22019,Giant Jelly,404,43,43.0,950
epS02,90,22018,22019,Coin Party,406,43,43.0,950
epS02,64,22273,22274,Small Health,408,173,173.0,1150
epS02,64,22273,22274,Bonus Time,402,35,35.0,1150
epS02,64,22273,22274,ID_4215,4215,120,120.0,1150
epS02,64,22273,22274,ID_4234,4234,68,68.0,1150
epS02,64,22273,22274,Blast Jelly,403,10,10.0,1150
epS02,64,22273,22274,ID_4119,4119,8,8.0,1150
epS02,64,22274,22275,ID_4338,4338,155,155.0,1150
epS02,64,22274,22275,Blast Jelly,403,43,43.0,1150
epS02,64,22274,22275,Bear Party,407,43,43.0,1150
epS02,64,22274,22275,Magnet Jelly,405,43,43.0,1150
epS02,64,22274,22275,Giant Jelly,404,43,43.0,1150
epS02,64,22274,22275,Coin Party,406,43,43.0,1150
epS02,65,22529,22530,Small Health,408,173,173.0,900
epS02,65,22529,22530,Bonus Time,402,35,35.0,900
epS02,65,22529,22530,ID_4215,4215,120,120.0,900
epS02,65,22529,22530,ID_4234,4234,68,68.0,900
epS02,65,22529,22530,Blast Jelly,403,10,10.0,900
epS02,65,22529,22530,ID_4119,4119,8,8.0,900
epS02,65,22530,22531,ID_4338,4338,155,155.0,900
epS02,65,22530,22531,Blast Jelly,403,43,43.0,900
epS02,65,22530,22531,Bear Party,407,43,43.0,900
epS02,65,22530,22531,Magnet Jelly,405,43,43.0,900
epS02,65,22530,22531,Giant Jelly,404,43,43.0,900
epS02,65,22530,22531,Coin Party,406,43,43.0,900
epS02,66,22785,22786,Small Health,408,173,173.0,1050
epS02,66,22785,22786,Bonus Time,402,35,35.0,1050
epS02,66,22785,22786,ID_4215,4215,120,120.0,1050
epS02,66,22785,22786,ID_4234,4234,68,68.0,1050
epS02,66,22785,22786,Blast Jelly,403,10,10.0,1050
epS02,66,22785,22786,ID_4119,4119,8,8.0,1050
epS02,66,22786,22787,Small Health,408,173,173.0,1050
epS02,66,22786,22787,Bonus Time,402,35,35.0,1050
epS02,66,22786,22787,ID_4215,4215,120,120.0,1050
epS02,66,22786,22787,ID_4234,4234,68,68.0,1050
epS02,66,22786,22787,Blast Jelly,403,10,10.0,1050
epS02,66,22786,22787,ID_4119,4119,8,8.0,1050
epS02,66,22787,22788,ID_4338,4338,155,155.0,1050
epS02,66,22787,22788,Blast Jelly,403,43,43.0,1050
epS02,66,22787,22788,Bear Party,407,43,43.0,1050
epS02,66,22787,22788,Magnet Jelly,405,43,43.0,1050
epS02,66,22787,22788,Giant Jelly,404,43,43.0,1050
epS02,66,22787,22788,Coin Party,406,43,43.0,1050
epS02,67,23041,23042,Small Health,408,173,173.0,830
epS02,67,23041,23042,Bonus Time,402,35,35.0,830
epS02,67,23041,23042,ID_4215,4215,120,120.0,830
epS02,67,23041,23042,ID_4234,4234,68,68.0,830
epS02,67,23041,23042,Blast Jelly,403,10,10.0,830
epS02,67,23041,23042,ID_4119,4119,8,8.0,830
epS02,67,23042,23043,ID_4338,4338,155,155.0,830
epS02,67,23042,23043,Blast Jelly,403,43,43.0,830
epS02,67,23042,23043,Bear Party,407,43,43.0,830
epS02,67,23042,23043,Magnet Jelly,405,43,43.0,830
epS02,67,23042,23043,Giant Jelly,404,43,43.0,830
epS02,67,23042,23043,Coin Party,406,43,43.0,830
epS02,68,23297,23298,Small Health,408,173,173.0,1000
epS02,68,23297,23298,Bonus Time,402,35,35.0,1000
epS02,68,23297,23298,ID_4215,4215,120,120.0,1000
epS02,68,23297,23298,ID_4234,4234,68,68.0,1000
epS02,68,23297,23298,Blast Jelly,403,10,10.0,1000
epS02,68,23297,23298,ID_4119,4119,8,8.0,1000
epS02,68,23298,23299,ID_4338,4338,155,155.0,1000
epS02,68,23298,23299,Blast Jelly,403,43,43.0,1000
epS02,68,23298,23299,Bear Party,407,43,43.0,1000
epS02,68,23298,23299,Magnet Jelly,405,43,43.0,1000
epS02,68,23298,23299,Giant Jelly,404,43,43.0,1000
epS02,68,23298,23299,Coin Party,406,43,43.0,1000
epS02,69,23553,23554,Small Health,408,173,173.0,1100
epS02,69,23553,23554,Bonus Time,402,35,35.0,1100
epS02,69,23553,23554,ID_4215,4215,120,120.0,1100
epS02,69,23553,23554,ID_4234,4234,68,68.0,1100
epS02,69,23553,23554,Blast Jelly,403,10,10.0,1100
epS02,69,23553,23554,ID_4119,4119,8,8.0,1100
epS02,69,23554,23555,ID_4338,4338,155,155.0,1100
epS02,69,23554,23555,Blast Jelly,403,43,43.0,1100
epS02,69,23554,23555,Bear Party,407,43,43.0,1100
epS02,69,23554,23555,Magnet Jelly,405,43,43.0,1100
epS02,69,23554,23555,Giant Jelly,404,43,43.0,1100
epS02,69,23554,23555,Coin Party,406,43,43.0,1100
epS02,91,23809,23810,Small Health,408,173,173.0,1000
epS02,91,23809,23810,Bonus Time,402,35,35.0,1000
epS02,91,23809,23810,ID_4215,4215,120,120.0,1000
epS02,91,23809,23810,ID_4234,4234,68,68.0,1000
epS02,91,23809,23810,Blast Jelly,403,10,10.0,1000
epS02,91,23809,23810,ID_4119,4119,8,8.0,1000
epS02,91,23810,23811,ID_4338,4338,155,155.0,1000
epS02,91,23810,23811,Blast Jelly,403,43,43.0,1000
epS02,91,23810,23811,Bear Party,407,43,43.0,1000
epS02,91,23810,23811,Magnet Jelly,405,43,43.0,1000
epS02,91,23810,23811,Giant Jelly,404,43,43.0,1000
epS02,91,23810,23811,Coin Party,406,43,43.0,1000
epS02,92,24065,24066,Small Health,408,173,173.0,1150
epS02,92,24065,24066,Bonus Time,402,35,35.0,1150
epS02,92,24065,24066,ID_4215,4215,120,120.0,1150
epS02,92,24065,24066,ID_4234,4234,68,68.0,1150
epS02,92,24065,24066,Blast Jelly,403,10,10.0,1150
epS02,92,24065,24066,ID_4119,4119,8,8.0,1150
epS02,92,24066,24067,ID_4338,4338,155,155.0,1150
epS02,92,24066,24067,Blast Jelly,403,43,43.0,1150
epS02,92,24066,24067,Bear Party,407,43,43.0,1150
epS02,92,24066,24067,Magnet Jelly,405,43,43.0,1150
epS02,92,24066,24067,Giant Jelly,404,43,43.0,1150
epS02,92,24066,24067,Coin Party,406,43,43.0,1150
epS02,93,24321,24322,Small Health,408,173,173.0,1000
epS02,93,24321,24322,Bonus Time,402,35,35.0,1000
epS02,93,24321,24322,ID_4215,4215,120,120.0,1000
epS02,93,24321,24322,ID_4234,4234,68,68.0,1000
epS02,93,24321,24322,Blast Jelly,403,10,10.0,1000
epS02,93,24321,24322,ID_4119,4119,8,8.0,1000
epS02,93,24322,24323,ID_4338,4338,155,155.0,1000
epS02,93,24322,24323,Blast Jelly,403,43,43.0,1000
epS02,93,24322,24323,Bear Party,407,43,43.0,1000
epS02,93,24322,24323,Magnet Jelly,405,43,43.0,1000
epS02,93,24322,24323,Giant Jelly,404,43,43.0,1000
epS02,93,24322,24323,Coin Party,406,43,43.0,1000
epS02,94,24577,24578,Small Health,408,173,173.0,1000
epS02,94,24577,24578,Bonus Time,402,35,35.0,1000
epS02,94,24577,24578,ID_4215,4215,120,120.0,1000
epS02,94,24577,24578,ID_4234,4234,68,68.0,1000
epS02,94,24577,24578,Blast Jelly,403,10,10.0,1000
epS02,94,24577,24578,ID_4119,4119,8,8.0,1000
epS02,94,24578,24579,ID_4338,4338,155,155.0,1000
epS02,94,24578,24579,Blast Jelly,403,43,43.0,1000
epS02,94,24578,24579,Bear Party,407,43,43.0,1000
epS02,94,24578,24579,Magnet Jelly,405,43,43.0,1000
epS02,94,24578,24579,Giant Jelly,404,43,43.0,1000
epS02,94,24578,24579,Coin Party,406,43,43.0,1000
epS02,95,24833,24834,Small Health,408,173,173.0,980
epS02,95,24833,24834,Bonus Time,402,35,35.0,980
epS02,95,24833,24834,ID_4215,4215,120,120.0,980
epS02,95,24833,24834,ID_4234,4234,68,68.0,980
epS02,95,24833,24834,Blast Jelly,403,10,10.0,980
epS02,95,24833,24834,ID_4119,4119,8,8.0,980
epS02,95,24834,24835,ID_4338,4338,155,155.0,980
epS02,95,24834,24835,Blast Jelly,403,43,43.0,980
epS02,95,24834,24835,Bear Party,407,43,43.0,980
epS02,95,24834,24835,Magnet Jelly,405,43,43.0,980
epS02,95,24834,24835,Giant Jelly,404,43,43.0,980
epS02,95,24834,24835,Coin Party,406,43,43.0,980
epS02,96,25089,25090,Small Health,408,173,173.0,1000
epS02,96,25089,25090,Bonus Time,402,35,35.0,1000
epS02,96,25089,25090,ID_4215,4215,120,120.0,1000
epS02,96,25089,25090,ID_4234,4234,68,68.0,1000
epS02,96,25089,25090,Blast Jelly,403,10,10.0,1000
epS02,96,25089,25090,ID_4119,4119,8,8.0,1000
epS02,96,25090,25091,ID_4338,4338,155,155.0,1000
epS02,96,25090,25091,Blast Jelly,403,43,43.0,1000
epS02,96,25090,25091,Bear Party,407,43,43.0,1000
epS02,96,25090,25091,Magnet Jelly,405,43,43.0,1000
epS02,96,25090,25091,Giant Jelly,404,43,43.0,1000
epS02,96,25090,25091,Coin Party,406,43,43.0,1000
epS02,97,25345,25346,Small Health,408,173,173.0,950
epS02,97,25345,25346,Bonus Time,402,35,35.0,950
epS02,97,25345,25346,ID_4215,4215,120,120.0,950
epS02,97,25345,25346,ID_4234,4234,68,68.0,950
epS02,97,25345,25346,Blast Jelly,403,10,10.0,950
epS02,97,25345,25346,ID_4119,4119,8,8.0,950
epS02,97,25346,25347,ID_4338,4338,155,155.0,950
epS02,97,25346,25347,Blast Jelly,403,43,43.0,950
epS02,97,25346,25347,Bear Party,407,43,43.0,950
epS02,97,25346,25347,Magnet Jelly,405,43,43.0,950
epS02,97,25346,25347,Giant Jelly,404,43,43.0,950
epS02,97,25346,25347,Coin Party,406,43,43.0,950
epS02,98,25601,25602,Small Health,408,173,173.0,1000
epS02,98,25601,25602,Bonus Time,402,35,35.0,1000
epS02,98,25601,25602,ID_4215,4215,120,120.0,1000
epS02,98,25601,25602,ID_4234,4234,68,68.0,1000
epS02,98,25601,25602,Blast Jelly,403,10,10.0,1000
epS02,98,25601,25602,ID_4119,4119,8,8.0,1000
epS02,98,25602,25603,ID_4338,4338,155,155.0,1000
epS02,98,25602,25603,Blast Jelly,403,43,43.0,1000
epS02,98,25602,25603,Bear Party,407,43,43.0,1000
epS02,98,25602,25603,Magnet Jelly,405,43,43.0,1000
epS02,98,25602,25603,Giant Jelly,404,43,43.0,1000
epS02,98,25602,25603,Coin Party,406,43,43.0,1000
epS02,99,25857,25858,Small Health,408,173,173.0,1160
epS02,99,25857,25858,Bonus Time,402,35,35.0,1160
epS02,99,25857,25858,ID_4215,4215,120,120.0,1160
epS02,99,25857,25858,ID_4234,4234,68,68.0,1160
epS02,99,25857,25858,Blast Jelly,403,10,10.0,1160
epS02,99,25857,25858,ID_4119,4119,8,8.0,1160
epS02,99,25858,25859,ID_4338,4338,155,155.0,1160
epS02,99,25858,25859,Blast Jelly,403,43,43.0,1160
epS02,99,25858,25859,Bear Party,407,43,43.0,1160
epS02,99,25858,25859,Magnet Jelly,405,43,43.0,1160
epS02,99,25858,25859,Giant Jelly,404,43,43.0,1160
epS02,99,25858,25859,Coin Party,406,43,43.0,1160
epS02,100,26113,26114,Small Health,408,173,173.0,1000
epS02,100,26113,26114,Bonus Time,402,35,35.0,1000
epS02,100,26113,26114,ID_4215,4215,120,120.0,1000
epS02,100,26113,26114,ID_4234,4234,68,68.0,1000
epS02,100,26113,26114,Blast Jelly,403,10,10.0,1000
epS02,100,26113,26114,ID_4119,4119,8,8.0,1000
epS02,100,26114,26115,ID_4338,4338,155,155.0,1000
epS02,100,26114,26115,Blast Jelly,403,43,43.0,1000
epS02,100,26114,26115,Bear Party,407,43,43.0,1000
epS02,100,26114,26115,Magnet Jelly,405,43,43.0,1000
epS02,100,26114,26115,Giant Jelly,404,43,43.0,1000
epS02,100,26114,26115,Coin Party,406,43,43.0,1000
